Node,Mapping,Goldlabel,Predict,L1 confidence,L2confidence
N929,kASi->kASA,-,L1,0.036000000000000004,0.032
N2145,saMGAwi->saMGAwI,-,L2,0.051000000000000004,0.057
N2144,saMGAwi->saMGAwa,-,L2,0.051000000000000004,0.057
N2143,kArdami->kardamI,-,L2,0.051000000000000004,0.057
N2142,kArdami->kardama,-,L2,0.051000000000000004,0.061
N2141,kArdami->kArdama,-,L2,0.051000000000000004,0.058
N2140,samavasfti->samavasfta,-,L2,0.051000000000000004,0.058
N920,aprasidDi->aprasidDa,-,L2,0.051000000000000004,0.058
N921,ativfdDi->ativfdDa,-,L2,0.05,0.057
N922,Sruti->Sruta,-,L2,0.051000000000000004,0.057
N923,Kagati->Kagata,-,L2,0.05,0.056
N924,viji->vij,L1,L1,0.034,0.031
N925,kASi->kAS,L1,L1,0.036000000000000004,0.032
N926,kASi->kaS,L1,L2,0.051000000000000004,0.056
N927,kASi->kASa,-,L2,0.05,0.057
N2411,pAmAri->pAmAra,-,L2,0.051000000000000004,0.058
N1920,ruhi->ruhA,-,L1,0.041,0.04
N1921,bEjavApi->bEjavApa,-,L2,0.05,0.057
N1922,bEjavApi->bIjavApa,-,L2,0.05,0.061
N1923,bEjavApi->bIjavApI,-,L2,0.05,0.056
N1924,adfzwi->adfzwa,-,L2,0.05,0.057
N1925,yaTAviDi->yaTAviDa,-,L2,0.05,0.056
N1926,karamBi->karamBa,-,L2,0.051000000000000004,0.057
N1927,karamBi->karamBA,-,L2,0.051000000000000004,0.057
N1928,karamBi->karamBI,-,L2,0.051000000000000004,0.057
N1929,labDi->labDa,-,L2,0.051000000000000004,0.056
N832,upamiti->upamita,-,L2,0.051000000000000004,0.057
N833,upamiti->upamit,-,L2,0.051000000000000004,0.057
N830,arizwanemi->arizwanemI,-,L2,0.051000000000000004,0.057
N831,suzwuti->suzwuta,-,L2,0.051000000000000004,0.057
N836,roci->roc,-,L1,0.038,0.037
N837,Sakti->Sakta,-,L2,0.051000000000000004,0.056
N834,roci->roca,-,L2,0.051000000000000004,0.057
N835,roci->rocI,-,L1,0.038,0.037
N838,Sakti->SaktI,-,L2,0.051000000000000004,0.056
N839,kfzi->kfza,-,L2,0.05,0.056
N3,cakravarti->cakravarta,-,L2,0.051000000000000004,0.057
N1986,suraBi->suraBa,-,L2,0.051000000000000004,0.058
N2511,vidi->vid,-,L1,0.035,0.035
N1987,suraBi->suraBI,-,L2,0.051000000000000004,0.058
N1532,Agati->Agata,-,L2,0.05,0.057
N784,puri->purA,-,L1,0.041,0.04
N785,puri->purI,-,L1,0.04,0.039
N786,anukIrti->anukIrt,-,L2,0.051000000000000004,0.057
N787,bAdarAyaRi->bAdarAyaRa,L2,L2,0.051000000000000004,0.058
N780,rayi->ray,L1,L2,0.051000000000000004,0.057
N781,rayi->raya,-,L2,0.051000000000000004,0.057
N782,puri->pur,L1,L1,0.04,0.039
N783,puri->pura,-,L2,0.051000000000000004,0.057
N1726,Sani->Sana,-,L2,0.05,0.056
N1727,patti->pad,-,L2,0.036000000000000004,0.374
N1724,vAlmIki->valmIka,-,L2,0.051000000000000004,0.061
N1725,vAlmIki->valmIkA,-,L2,0.051000000000000004,0.056
N788,jYAti->jYAta,-,L2,0.05,0.057
N789,jYAti->jYAtA,-,L1,0.034,0.03
N1720,keSi->keSI,-,L1,0.035,0.03
N1721,jagDi->jagDa,-,L2,0.05,0.056
N2355,nErfti->nErftI,-,L1,0.039,0.039
N2439,sumAli->sumAla,-,L2,0.051000000000000004,0.057
N60,zazwi->zazwa,-,L2,0.05,0.056
N61,zazwi->zazwI,-,L2,0.05,0.056
N62,aSakti->aSakta,-,L2,0.05,0.056
N63,aSakti->aSaktA,-,L2,0.051000000000000004,0.056
N64,vigIti->vigIta,-,L2,0.05,0.056
N65,kumati->kumata,-,L2,0.05,0.056
N66,sfpi->sfpa,-,L2,0.051000000000000004,0.057
N67,sfpi->sfp,-,L2,0.04,0.041
N68,prati->qatipraT,-,L2,0.038,0.357
N69,prati->pratI,-,L2,0.051000000000000004,0.057
N1371,merusAvarRi->merusAvarRa,-,L2,0.051000000000000004,0.058
N1588,jArAsaMDi->jarAsaMDa,-,L2,0.051000000000000004,0.061
N1589,jAti->jAti,-,L2,0.005,0.902
N1370,rizi->riz,-,L1,0.039,0.038
N1582,vAli->vAlI,-,L1,0.036000000000000004,0.032
N1583,vAli->valI,-,L2,0.051000000000000004,0.056
N1580,vAli->vala,-,L2,0.051000000000000004,0.061
N1581,vAli->vali,-,L2,0.051000000000000004,0.057
N1586,taraRi->taraRa,-,L2,0.051000000000000004,0.057
N1373,rOdri->rOdra,-,L2,0.051000000000000004,0.058
N1584,vAli->val,-,L2,0.051000000000000004,0.056
N1585,syami->syam,-,L1,0.34900000000000003,0.043000000000000003
N2433,pariRati->pariRata,-,L2,0.051000000000000004,0.057
N1038,yaji->yaj,L1,L2,0.05,0.056
N404,DOti->DUti,-,L1,0.033,0.029
N508,paYcamuzwi->paYcamuzwI,-,L2,0.051000000000000004,0.056
N509,dadi->dada,-,L2,0.05,0.057
N1032,vArayuvati->varayuvatI,-,L2,0.051000000000000004,0.057
N403,DOti->DUta,-,L2,0.048,0.06
N1030,vArayuvati->varayuvati,-,L2,0.051000000000000004,0.057
N505,pIti->pItA,-,L1,0.034,0.031
N502,Bukti->Bukta,-,L2,0.05,0.056
N503,Bukti->BuktA,-,L1,0.037,0.034
N500,valguli->valgulI,-,L2,0.051000000000000004,0.056
N402,DOti->Duta,-,L2,0.048,0.06
N1212,puraMDri->puraMDra,-,L2,0.051000000000000004,0.057
N1213,puraMDri->puraMDrI,-,L2,0.051000000000000004,0.057
N1210,sruti->srut,-,L1,0.042,0.041
N633,ADi->aDi,-,L2,0.05,0.056
N1216,koli->kolI,-,L1,0.036000000000000004,0.03
N1217,nutti->nutta,-,L2,0.05,0.056
N636,devarAti->devarAta,-,L2,0.051000000000000004,0.057
N637,suBUmi->suBUma,-,L2,0.051000000000000004,0.057
N638,paYcagupti->paYcagupta,-,L2,0.05,0.056
N639,upaSruti->upaSruta,-,L2,0.051000000000000004,0.057
N1218,janakanandini->janakanandinI,-,L2,0.05,0.057
N1376,rOdri->rudrA,-,L2,0.037,0.038
N2416,gaBasti->gaBastI,-,L2,0.051000000000000004,0.057
N465,Arawi->Arawa,-,L2,0.051000000000000004,0.057
N1728,vyADi->vyADa,-,L2,0.05,0.057
N1729,vyADi->vyaDa,-,L2,0.05,0.061
N1106,DAri->DArA,-,L1,0.039,0.038
N1107,DAri->DarA,-,L2,0.051000000000000004,0.057
N1104,DAri->DAra,-,L2,0.051000000000000004,0.057
N1105,DAri->Dara,-,L2,0.051000000000000004,0.061
N1102,SAlmali->SAlmalI,-,L2,0.051000000000000004,0.056
N1103,SAlmali->SalmalI,-,L2,0.051000000000000004,0.056
N1100,SAlmali->Salmala,-,L2,0.051000000000000004,0.061
N1101,SAlmali->Salmali,-,L2,0.051000000000000004,0.056
N1459,sapti->sapta,-,L2,0.051000000000000004,0.057
N1108,DAri->DArI,-,L1,0.039,0.038
N1109,aByavahfti->aByavahfta,-,L2,0.05,0.056
N1722,JiRwi->JiRwI,-,L1,0.033,0.03
N1723,vAlmIki->vAlmIka,-,L2,0.051000000000000004,0.057
N1897,Anati->anata,-,L2,0.05,0.061
N1891,avAci->avAc,-,L2,0.05,0.056
N2136,pratiSruti->pratiSrut,-,L2,0.051000000000000004,0.057
N2137,Dfti->Dfti,-,L2,0.002,0.9390000000000001
N216,sAti->sat,L1,L2,0.051000000000000004,0.057
N217,sAti->sAta,-,L2,0.051000000000000004,0.058
N214,saMhati->saMhat,-,L2,0.051000000000000004,0.057
N215,aprasakti->aprasakta,-,L2,0.051000000000000004,0.058
N212,gavyUti->gavyUta,-,L2,0.05,0.056
N213,saMhati->saMhata,-,L2,0.051000000000000004,0.057
N210,sOmitri->sOmitra,-,L2,0.051000000000000004,0.059000000000000004
N211,sOmitri->sumitra,-,L2,0.051000000000000004,0.061
N1530,tri->tra,-,L2,0.051000000000000004,0.057
N218,sAti->sati,-,L2,0.051000000000000004,0.057
N219,sAti->satI,-,L2,0.051000000000000004,0.057
N2138,Dfti->Dfta,-,L2,0.05,0.056
N2139,Dfti->Dft,-,L1,0.033,0.029
N4,cakravarti->cakravartI,-,L2,0.051000000000000004,0.057
N2669,mArIci->marIcI,-,L2,0.051000000000000004,0.057
N2550,kfSi->kfSA,-,L1,0.036000000000000004,0.032
N2551,kfSi->kfSI,-,L1,0.035,0.03
N2552,kfSi->kfS,-,L1,0.035,0.03
N2553,rohi->roha,-,L2,0.051000000000000004,0.057
N2554,rohi->rohI,-,L1,0.039,0.037
N2555,trivali->trivalI,-,L2,0.051000000000000004,0.057
N2556,SAlaki->SAlaka,-,L2,0.051000000000000004,0.057
N2557,SAlaki->Salaka,-,L2,0.051000000000000004,0.061
N2558,trisaMDi->trisaMDI,-,L2,0.051000000000000004,0.058
N2559,vAqabAgni->vaqabAgni,-,L2,0.051000000000000004,0.057
N2396,SOri->SUra,-,L1,0.358,0.043000000000000003
N2397,SOri->SUr,-,L1,0.8170000000000001,0.011
N2394,candrakAnti->candrakAnta,-,L2,0.051000000000000004,0.057
N2395,candrakAnti->candrakAntA,-,L2,0.051000000000000004,0.057
N2392,sambanDi->sambanDI,-,L2,0.051000000000000004,0.057
N2393,sambanDi->sambanD,-,L2,0.051000000000000004,0.057
N2390,patatri->patatrI,-,L2,0.051000000000000004,0.057
N2391,sambanDi->sambanDa,-,L2,0.051000000000000004,0.057
N2398,SOri->SOra,-,L2,0.051000000000000004,0.057
N2399,SOri->Sura,-,L2,0.051000000000000004,0.061
N1858,divAsupti->divAsupta,-,L2,0.051000000000000004,0.058
N1859,visfti->visfta,-,L2,0.051000000000000004,0.057
N1850,gAnDAri->ganDAri,-,L2,0.051000000000000004,0.057
N1851,gAnDAri->gAnDArI,-,L1,0.04,0.039
N1852,gAnDAri->ganDArI,-,L2,0.051000000000000004,0.057
N1853,SrAnti->SrAnta,-,L2,0.051000000000000004,0.058
N1854,miTi->miTa,-,L2,0.05,0.056
N1855,miTi->miT,-,L1,0.034,0.03
N1856,sammati->sammata,-,L2,0.051000000000000004,0.057
N1857,durjAti->durjAta,-,L2,0.051000000000000004,0.057
N2172,sOri->surA,-,L2,0.044,0.046
N2173,sOri->suri,-,L2,0.044,0.046
N2170,sOri->sUra,-,L2,0.051000000000000004,0.061
N2171,sOri->sora,-,L2,0.051000000000000004,0.061
N919,BIti->BItI,-,L1,0.033,0.029
N918,BIti->BIta,-,L2,0.05,0.056
N2174,sOri->sUri,-,L2,0.043000000000000003,0.046
N2175,sOri->sOrI,-,L2,0.043000000000000003,0.045
N915,avahati->avahata,-,L2,0.05,0.056
N914,catvAriMSati->catvAriMSat,-,L2,0.051000000000000004,0.057
N917,smfti->smfta,-,L2,0.051000000000000004,0.057
N916,avahati->avahat,-,L2,0.051000000000000004,0.056
N911,nfti->nft,-,L1,0.034,0.031
N910,nfti->nftA,-,L1,0.035,0.032
N913,vAcaspati->vAcaspata,-,L2,0.051000000000000004,0.058
N912,vyupaSAnti->vyupaSAnta,-,L2,0.051000000000000004,0.057
N2604,meDi->meDa,-,L2,0.05,0.056
N2605,meDi->meDA,-,L1,0.034,0.03
N2606,meDi->meDI,-,L1,0.033,0.028
N2607,meDi->meD,-,L1,0.033,0.028
N2600,Siti->Sit,-,L1,0.928,0.004
N2601,Siti->Sita,-,L2,0.051000000000000004,0.056
N2602,Siti->SitA,-,L1,0.036000000000000004,0.032
N2603,upADi->upADA,-,L1,0.036000000000000004,0.032
N1933,KAri->KAra,-,L2,0.051000000000000004,0.057
N1932,samaganDi->samaganDa,-,L2,0.051000000000000004,0.057
N1931,dvinavati->dvinavata,-,L2,0.05,0.057
N1930,labDi->labDA,-,L2,0.051000000000000004,0.056
N1937,KAri->KarI,-,L2,0.051000000000000004,0.057
N1936,KAri->KArI,-,L1,0.039,0.038
N1935,KAri->KarA,-,L2,0.051000000000000004,0.057
N1934,KAri->Kara,-,L2,0.051000000000000004,0.061
N1939,kuzi->kuz,-,L1,0.036000000000000004,0.032
N1938,kuzi->kuza,-,L2,0.051000000000000004,0.056
N847,karkawi->karkawa,-,L2,0.051000000000000004,0.057
N846,hilamoci->hilamocI,-,L2,0.051000000000000004,0.056
N845,BUti->BUtA,-,L1,0.034,0.031
N844,BUti->BUta,-,L2,0.05,0.056
N843,Asatti->asattA,-,L2,0.051000000000000004,0.057
N842,psAti->psAta,-,L2,0.051000000000000004,0.058
N841,kfzi->kfz,-,L1,0.034,0.029
N840,kfzi->kfzI,-,L1,0.034,0.029
N849,karkawi->karkawI,-,L2,0.051000000000000004,0.057
N848,karkawi->karkawA,-,L2,0.051000000000000004,0.057
N2406,aBimati->aBimata,-,L2,0.05,0.057
N663,maDuyazwi->maDuyazwI,-,L2,0.051000000000000004,0.056
N1587,taraRi->taraRI,-,L2,0.051000000000000004,0.057
N2407,kudfzwi->kudfzwa,-,L2,0.051000000000000004,0.057
N1739,anudAhfti->anudAhfta,-,L2,0.051000000000000004,0.057
N1738,pratati->pratata,-,L2,0.051000000000000004,0.057
N1731,vyADi->vyaDA,-,L2,0.05,0.056
N1730,vyADi->vyADA,-,L1,0.034,0.031
N1733,vyADi->vyADI,-,L1,0.034,0.031
N1732,vyADi->vyaDi,-,L2,0.05,0.056
N1735,ekasaptati->ekasaptata,-,L2,0.049,0.054
N1734,vyADi->vyaD,-,L2,0.05,0.056
N1737,taRqi->taRqA,-,L2,0.05,0.056
N1736,taRqi->taRqa,-,L2,0.05,0.056
N1039,yaji->yaja,-,L2,0.05,0.056
N753,anuvftti->anuvftta,-,L2,0.051000000000000004,0.057
N752,anavasTiti->anavasTita,-,L2,0.051000000000000004,0.058
N751,ajAti->ajAta,-,L2,0.05,0.056
N750,puzwi->puzwa,-,L2,0.051000000000000004,0.056
N757,kapardi->kapardI,-,L2,0.051000000000000004,0.057
N756,kapardi->kapardA,-,L2,0.051000000000000004,0.057
N755,kapardi->kaparda,-,L2,0.051000000000000004,0.057
N754,saMsmfti->saMsmfta,-,L2,0.051000000000000004,0.057
N759,samfdDi->samfdDa,-,L2,0.051000000000000004,0.058
N758,supUti->supUta,-,L2,0.051000000000000004,0.057
N1595,pArIkzi->parIkz,-,L2,0.051000000000000004,0.057
N506,pIti->pItI,-,L1,0.033,0.029
N1597,misi->misI,-,L2,0.04,0.042
N1596,sAraTi->saraTa,-,L2,0.051000000000000004,0.061
N1591,jAti->jAtI,-,L1,0.034,0.03
N1590,jAti->jAta,-,L2,0.05,0.057
N1593,dunduBi->dunduBI,-,L1,0.037,0.036000000000000004
N507,pAkAri->pakAra,-,L2,0.05,0.061
N1599,hiraRyanABi->hiraRyanABa,-,L2,0.051000000000000004,0.057
N504,pIti->pIta,-,L2,0.05,0.056
N1027,vARi->vARa,-,L2,0.05,0.057
N1031,vArayuvati->vArayuvatI,-,L2,0.051000000000000004,0.057
N1020,dizwi->dizwa,-,L2,0.05,0.057
N1036,Kani->KanI,-,L2,0.05,0.056
N1029,vARi->vARI,-,L1,0.035,0.031
N1028,vARi->vaRa,-,L2,0.05,0.061
N1037,sunizkfti->sunizkfta,-,L2,0.051000000000000004,0.058
N1034,Kani->Kan,L1,L2,0.05,0.056
N501,aprati->apratA,-,L2,0.051000000000000004,0.057
N605,hrAduni->hrAdunI,-,L2,0.042,0.043000000000000003
N604,unmiti->unmita,-,L2,0.051000000000000004,0.057
N607,jani->jana,-,L2,0.05,0.056
N606,jani->jan,L1,L2,0.05,0.056
N601,udAtti->udAtta,-,L2,0.05,0.057
N600,viSruti->viSruta,-,L2,0.051000000000000004,0.057
N603,arati->arata,-,L2,0.051000000000000004,0.057
N602,nirutTiti->nirutTita,-,L2,0.051000000000000004,0.057
N1205,sAmi->sami,-,L2,0.051000000000000004,0.057
N1204,sAmi->samA,-,L2,0.051000000000000004,0.057
N1207,sAmi->sAm,-,L2,0.04,0.042
N1206,sAmi->samI,-,L2,0.051000000000000004,0.057
N609,jani->janI,-,L2,0.05,0.056
N1200,sAmi->sAma,-,L1,0.34500000000000003,0.044
N1203,sAmi->sAmA,-,L2,0.04,0.042
N1202,sAmi->sama,-,L2,0.051000000000000004,0.061
N1211,saMnati->saMnata,-,L2,0.051000000000000004,0.057
N634,ADi->ADI,-,L1,0.033,0.029
N635,ADi->aDI,-,L2,0.05,0.056
N1214,koli->kola,-,L2,0.051000000000000004,0.056
N1215,koli->kolA,-,L1,0.037,0.032
N1111,apavftti->apavftta,-,L2,0.05,0.056
N1110,niciti->nicita,-,L2,0.05,0.056
N1113,sami->sama,-,L2,0.051000000000000004,0.057
N1112,sami->sam,-,L1,0.34900000000000003,0.043000000000000003
N1115,sami->samI,-,L2,0.051000000000000004,0.057
N1114,sami->samA,-,L2,0.051000000000000004,0.057
N1117,vErAwi->virAwa,-,L2,0.051000000000000004,0.061
N464,punarukti->punarukta,-,L2,0.051000000000000004,0.057
N1119,vErAwi->virAw,-,L1,0.04,0.04
N1118,vErAwi->vErAwI,-,L1,0.04,0.039
N467,mfgAri->mfgAra,-,L2,0.051000000000000004,0.057
N1449,prasfti->prasftA,-,L2,0.051000000000000004,0.058
N1448,prasfti->prasfta,-,L2,0.051000000000000004,0.058
N466,Arawi->Araw,-,L2,0.051000000000000004,0.057
N2401,abudDi->abudDa,-,L2,0.049,0.055
N460,praRiDi->praRiDA,-,L2,0.051000000000000004,0.057
N1355,ali->ala,-,L2,0.051000000000000004,0.056
N489,vipluti->viplutA,-,L1,0.039,0.037
N488,vipluti->vipluta,-,L2,0.051000000000000004,0.057
N487,catuHsaptati->catuHsaptata,-,L2,0.051000000000000004,0.057
N486,jAnaki->jAnakI,-,L2,0.051000000000000004,0.056
N485,jAnaki->janaka,-,L2,0.05,0.061
N1354,alaMkfti->alaMkfta,-,L2,0.051000000000000004,0.056
N483,ekazazwi->ekazazwa,-,L2,0.05,0.056
N482,vyatikrAnti->vyatikrAnta,-,L2,0.051000000000000004,0.057
N481,kavati->kavat,-,L2,0.051000000000000004,0.056
N480,AkUti->AkUta,-,L2,0.05,0.057
N199,vAsi->vasA,-,L2,0.051000000000000004,0.057
N198,vAsi->vAsA,-,L2,0.04,0.042
N195,vAsi->vasa,L1,L2,0.051000000000000004,0.061
N194,vAsi->vAsa,L1,L2,0.051000000000000004,0.058
N197,vAsi->vasa,-,L2,0.051000000000000004,0.061
N196,vAsi->vas,L1,L2,0.051000000000000004,0.057
N191,aBri->aBr,L1,L2,0.051000000000000004,0.057
N190,kUwaSAlmali->kUwaSAlmalI,-,L2,0.051000000000000004,0.056
N193,BUpati->BUpatA,-,L2,0.05,0.056
N192,aBri->aBra,-,L2,0.051000000000000004,0.057
N2543,goDi->goDA,-,L1,0.033,0.029
N2542,goDi->goDa,-,L2,0.048,0.054
N2541,apuzwi->apuzwa,-,L2,0.051000000000000004,0.056
N2540,vEkfti->vikft,-,L1,0.036000000000000004,0.034
N2547,valaBi->valaBI,-,L2,0.051000000000000004,0.056
N2546,valaBi->valaBa,-,L2,0.051000000000000004,0.056
N2545,vitti->vitt,-,L1,0.034,0.032
N2544,vitti->vitta,-,L2,0.049,0.054
N2549,kfSi->kfSa,-,L2,0.051000000000000004,0.056
N2548,saMsakti->saMsakta,-,L2,0.051000000000000004,0.057
N2381,vipaRi->vipaR,-,L2,0.051000000000000004,0.056
N2380,vipaRi->vipaRa,-,L2,0.05,0.056
N2383,jEmUti->jEmUta,-,L2,0.05,0.057
N2382,Sviti->Svit,-,L2,0.004,0.909
N2385,Sri->SrA,-,L1,0.789,0.013000000000000001
N2384,jEmUti->jImUta,-,L2,0.05,0.061
N2387,Sri->Sra,-,L2,0.051000000000000004,0.057
N2386,Sri->Sri,-,L1,0.804,0.012
N2389,patatri->patatra,-,L2,0.051000000000000004,0.057
N1450,kapiYjali->kapiYjala,-,L2,0.051000000000000004,0.056
N1451,kapiYjali->kapiYjalA,-,L2,0.051000000000000004,0.056
N1452,dArBAyaRi->dArBAyaRa,-,L2,0.051000000000000004,0.058
N1453,trisaptati->trisaptata,-,L2,0.051000000000000004,0.058
N1949,jyAni->jyAna,-,L2,0.05,0.057
N2007,nAdi->nadI,-,L2,0.05,0.057
N902,citi->cita,-,L2,0.05,0.056
N903,citi->citA,-,L1,0.035,0.032
N900,gatAgati->gatAgata,-,L2,0.05,0.056
N901,citi->cit,L1,L1,0.034,0.03
N906,Suci->Suc,L1,L1,0.035,0.031
N907,Suci->Suca,-,L2,0.051000000000000004,0.056
N904,citi->citI,-,L1,0.034,0.03
N905,apravftti->apravftta,-,L2,0.051000000000000004,0.057
N1843,vimukti->vimukta,-,L2,0.051000000000000004,0.057
N1511,kASyapi->kASyapI,-,L2,0.051000000000000004,0.056
N908,Suci->SucA,-,L1,0.036000000000000004,0.032
N909,Suci->SucI,-,L1,0.035,0.031
N1847,samprIti->samprIta,-,L2,0.051000000000000004,0.058
N1846,ArSyaSfNgi->ArSyaSfNga,-,L2,0.051000000000000004,0.057
N1845,apAli->apAlA,-,L2,0.051000000000000004,0.056
N1844,apAli->apAla,-,L2,0.051000000000000004,0.056
N2169,sOri->sura,-,L2,0.051000000000000004,0.061
N2168,sOri->sOra,-,L2,0.051000000000000004,0.058
N2165,grahi->graha,-,L2,0.051000000000000004,0.057
N2164,grahi->grah,-,L1,0.357,0.043000000000000003
N2167,sOri->sur,-,L1,0.66,0.022
N2166,Sini->Sina,-,L2,0.051000000000000004,0.056
N2461,malli->mallA,-,L2,0.051000000000000004,0.056
N2617,upasTiti->upasTita,-,L2,0.051000000000000004,0.058
N2616,AkrAnti->akrAnta,-,L2,0.051000000000000004,0.061
N2615,AkrAnti->AkrAnta,-,L2,0.051000000000000004,0.058
N2614,ruzi->ruz,-,L1,0.04,0.038
N2613,ruzi->ruzA,-,L1,0.04,0.039
N2612,ruzi->ruza,-,L2,0.051000000000000004,0.057
N2619,pENgi->pENga,-,L2,0.05,0.057
N1947,ApiSali->ApiSala,-,L2,0.051000000000000004,0.057
N1908,nikfti->nikft,-,L1,0.036000000000000004,0.034
N1909,svarati->svaratA,-,L2,0.051000000000000004,0.058
N1906,pippali->pippalI,-,L2,0.051000000000000004,0.056
N1907,nikfti->nikfta,-,L2,0.051000000000000004,0.057
N1904,pippali->pippala,-,L2,0.051000000000000004,0.056
N1905,pippali->pippalA,-,L2,0.051000000000000004,0.056
N1902,apAkfti->apAkfta,-,L2,0.05,0.056
N1903,sfzwi->sfzwa,-,L2,0.051000000000000004,0.057
N1900,tAsi->tas,-,L2,0.051000000000000004,0.057
N1901,mOdgali->mudgala,-,L2,0.037,0.367
N854,garBacyuti->garBacyuta,-,L2,0.051000000000000004,0.057
N855,nizkfti->nizkfta,-,L2,0.051000000000000004,0.057
N856,nizkfti->nizkft,-,L1,0.036000000000000004,0.034
N857,joqi->joqa,-,L2,0.05,0.056
N850,ceti->cetI,-,L1,0.032,0.028
N851,ceti->cet,-,L1,0.032,0.028
N852,giri->girA,-,L1,0.04,0.039
N853,giri->gir,-,L1,0.039,0.038
N858,rukmi->rukma,-,L2,0.051000000000000004,0.057
N859,rukmi->rukmI,-,L1,0.041,0.04
N6,vAnti->vanti,-,L2,0.051000000000000004,0.057
N2463,nirAkfti->nirAkfta,-,L2,0.051000000000000004,0.057
N740,kami->kam,L1,L2,0.051000000000000004,0.056
N741,kami->kamA,-,L2,0.051000000000000004,0.056
N742,aprIti->aprIta,-,L2,0.051000000000000004,0.057
N743,puzwimati->puzwimat,-,L2,0.051000000000000004,0.057
N744,taporati->taporata,-,L2,0.051000000000000004,0.057
N745,BAwi->Baw,L2,L2,0.05,0.056
N747,ayi->aya,-,L2,0.05,0.056
N748,ayi->ayA,-,L2,0.05,0.056
N749,Avizkfti->Avizkfta,-,L2,0.05,0.057
N1798,lumbini->lumbin,-,L1,0.039,0.036000000000000004
N1050,viSrAnti->viSrAnta,-,L2,0.051000000000000004,0.057
N1051,sukAnti->sukAnta,-,L2,0.051000000000000004,0.057
N1052,DOnDumAri->DOnDumAra,-,L2,0.051000000000000004,0.058
N1053,DOnDumAri->DunDumAra,-,L2,0.051000000000000004,0.061
N1054,zaRRavati->zaRRavata,-,L2,0.05,0.056
N1055,azwi->azwa,-,L2,0.05,0.056
N1056,azwi->azwA,-,L2,0.05,0.056
N1057,azwi->azwI,-,L2,0.05,0.056
N1058,Acami->Acam,-,L2,0.05,0.056
N1059,tAyi->tAya,-,L2,0.05,0.057
N1696,anuSizwi->anuSizwa,-,L2,0.051000000000000004,0.057
N1697,sADyasidDi->sADyasidDa,-,L2,0.051000000000000004,0.058
N1694,araRi->araRI,-,L2,0.051000000000000004,0.057
N1695,kaRWokti->kaRWokta,-,L2,0.05,0.056
N1692,yaTAjYapti->yaTAjYapta,-,L2,0.05,0.056
N1693,araRi->araRa,-,L2,0.051000000000000004,0.057
N1690,mahAmati->mahAmata,-,L2,0.05,0.056
N1691,mahAmati->mahAmatI,-,L2,0.05,0.056
N2595,gIti->gIta,-,L2,0.05,0.056
N1698,SrutakIrti->SrutakIrtA,-,L2,0.051000000000000004,0.057
N1699,upaci->upaca,-,L2,0.051000000000000004,0.056
N1278,SroRi->SroRI,-,L1,0.04,0.038
N1279,SroRi->SroR,-,L1,0.04,0.038
N618,Ayati->Ayata,-,L2,0.05,0.057
N619,Ayati->ayata,-,L2,0.05,0.061
N612,kajjali->kajjalI,-,L2,0.051000000000000004,0.056
N613,vaSIkfti->vaSIkfta,-,L2,0.051000000000000004,0.056
N610,anApti->anApta,-,L2,0.05,0.056
N611,kajjali->kajjala,-,L2,0.051000000000000004,0.056
N616,uparati->uparata,-,L2,0.051000000000000004,0.057
N617,Ayati->qati,L2,L2,0.05,0.056
N614,druti->druta,-,L2,0.051000000000000004,0.057
N615,BAti->BAta,-,L2,0.05,0.057
N1795,viprakfti->viprakfta,-,L2,0.051000000000000004,0.057
N1794,yazwi->yazwI,-,L2,0.05,0.056
N1491,saKi->saKI,-,L2,0.051000000000000004,0.057
N2469,jawAsuri->jawAsura,-,L2,0.051000000000000004,0.058
N1472,suvftti->suvftta,-,L2,0.051000000000000004,0.057
N1473,suvftti->suvfttA,-,L2,0.042,0.044
N1470,padmaganDi->padmaganDa,-,L2,0.05,0.057
N1471,amUrti->amUrta,-,L2,0.051000000000000004,0.057
N1476,DIti->DIta,-,L2,0.05,0.056
N1477,DIti->DItA,-,L1,0.034,0.031
N1474,padAti->padAta,-,L2,0.05,0.057
N1475,padAti->padAt,-,L2,0.05,0.057
N1478,suzupti->suzupta,-,L2,0.051000000000000004,0.057
N1479,aruRi->aruRa,-,L2,0.051000000000000004,0.057
N1304,avarudDi->avarudDa,-,L2,0.051000000000000004,0.057
N1305,ayati->ayata,-,L2,0.05,0.056
N1306,ayati->ayat,-,L2,0.05,0.056
N1307,parivitti->parivitta,-,L2,0.051000000000000004,0.057
N1300,aBrAnti->aBrAnta,-,L2,0.051000000000000004,0.057
N1301,kOmBakarRi->kOmBakarRa,-,L2,0.051000000000000004,0.058
N1302,kOmBakarRi->kumBakarRa,-,L2,0.051000000000000004,0.061
N1303,vivikti->vivikta,-,L2,0.05,0.057
N1497,apakzi->apakza,-,L2,0.05,0.056
N1308,visfzwi->visfzwa,-,L2,0.051000000000000004,0.057
N1309,mfzwi->mfzwa,-,L2,0.05,0.056
N498,sAvarRi->savarRa,-,L2,0.051000000000000004,0.061
N499,valguli->valgula,-,L2,0.051000000000000004,0.057
N494,pARqi->paRqA,-,L2,0.05,0.056
N495,avirati->avirata,-,L2,0.051000000000000004,0.057
N496,sAvarRi->savarRA,-,L2,0.039,0.329
N497,sAvarRi->sAvarRa,-,L2,0.051000000000000004,0.058
N490,yukti->yukta,-,L2,0.051000000000000004,0.056
