Node,Mapping,Goldlabel,Predict,L1 confidence,L2confidence
N2715,tEjasa->tEjasI,-,L2,0.03,0.043000000000000003
N3346,Avanta->avantI,-,L2,0.03,0.046
N2718,AdaMSa->AdaMS,-,L2,0.029,0.044
N2719,vAkpaTa->vAkpaTA,-,L2,0.029,0.043000000000000003
N3347,sAra->sAra,L1,L2,0.031,0.045
N3409,sOrasena->surasena,-,L2,0.03,0.047
N3344,Avanta->avanti,-,L2,0.03,0.046
N3408,nEdAGa->nEdAGI,-,L2,0.02,0.036000000000000004
N3345,Avanta->AvantI,-,L2,0.028,0.041
N1832,cAkzuza->cakzuzI,-,L2,0.03,0.046
N1833,cAkzuza->cakzuz,-,L2,0.029,0.046
N1830,rAkzasa->rakzas,-,L2,0.029,0.045
N1831,cAkzuza->cakzuza,-,L2,0.03,0.046
N1836,cAturvarga->caturvarga,-,L2,0.03,0.046
N1837,kAkzIvata->kAkzIvat,-,L2,0.03,0.043000000000000003
N1834,DArma->Darma,-,L2,0.03,0.046
N1835,prAsravaRa->prasravaRa,L2,L2,0.031,0.046
N3090,kOpa->kupa,-,L2,0.028,0.045
N1838,kAkzIvata->kakzIvat,-,L2,0.03,0.045
N1839,gOra->gur,L1,L2,0.023,0.039
N3075,jAraRa->jAraRA,-,L2,0.03,0.044
N2154,tAta->tatI,-,L2,0.029,0.045
N2155,tAta->tAt,-,L2,0.021,0.033
N939,OSana->uSanA,-,L2,0.029,0.044
N938,sAvaDAna->sAvaDAnI,-,L2,0.031,0.042
N2150,dvEDa->dveDI,-,L2,0.02,0.038
N2151,tAta->tata,-,L2,0.029,0.045
N2152,tAta->tAti,-,L2,0.021,0.033
N2153,tAta->tati,-,L2,0.029,0.045
N933,vyAGrapAda->vyAGrapAd,-,L2,0.03,0.042
N932,vyAGrapAda->vyAGrapAdI,-,L2,0.031,0.044
N931,vAta->vat,-,L2,0.029,0.044
N930,vAta->vAtI,-,L2,0.023,0.031
N937,BAsura->BAsa,-,L2,0.031,0.042
N936,kOvera->kOverI,-,L2,0.025,0.034
N935,kOvera->kuvera,-,L2,0.029,0.045
N934,OdgAtra->udgAtf,-,L2,0.002,0.896
N3091,kOpa->kUpa,-,L2,0.028,0.044
N1955,Ayasa->ayasa,-,L2,0.03,0.045
N1954,sraMsa->sraMs,L1,-,-,-
N1957,Ayasa->ayas,-,L2,0.029,0.042
N1956,Ayasa->Ayas,-,L2,0.03,0.039
N1951,Avfta->avfta,-,L2,0.029,0.044
N1950,AsPowa->AsPowA,-,L2,0.023,0.033
N1953,Avfta->Avft,-,L2,0.022,0.033
N1952,Avfta->Avfti,-,L2,0.022,0.033
N1959,sAndra->sAndrI,-,L2,0.024,0.036000000000000004
N1958,Asevana->asevana,-,L2,0.03,0.044
N3249,jAra->jArA,-,L2,0.022,0.036000000000000004
N3248,jAra->jara,-,L2,0.028,0.044
N3096,rAsa->rasa,L1,L2,0.029,0.045
N3243,DArtarAzwra->DArtarAzwri,-,L2,0.029,0.044
N3242,DArtarAzwra->DftarAzwra,-,L2,0.02,0.456
N3241,kOzmARqa->kUzmARqI,-,L2,0.021,0.038
N3240,kOzmARqa->kuzmARqI,-,L2,0.021,0.038
N3247,ArAma->arAma,-,L2,0.029,0.045
N3246,kzAma->kzam,-,L2,0.029,0.045
N3245,kzAma->kzamA,-,L2,0.029,0.045
N3244,kzAma->kzama,-,L2,0.029,0.045
N829,sAtvata->sAtvatI,-,-,-,-
N828,sAtvata->satvata,-,L2,0.031,0.045
N825,OzaDa->ozaDi,-,L2,0.029,0.044
N824,OzaDa->OzaDi,-,-,-,-
N827,OzaDa->ozaDI,-,L2,0.029,0.044
N826,OzaDa->OzaDI,-,-,-,-
N821,kESora->kiSorI,-,L2,0.023,0.037
N820,kESora->kESori,-,-,-,-
N823,OzaDa->ozaDa,-,L2,0.029,0.044
N822,pUra->pUr,L1,L1,0.278,0.019
N3097,rAsa->ras,L1,L2,0.029,0.045
N1536,vESAKa->viSAKA,-,L2,0.021,0.036000000000000004
N2409,vEcitra->vicitrA,-,L2,0.023,0.04
N3227,SAsana->Sasana,-,L2,0.031,0.046
N1483,cAraRa->caraRa,-,L2,0.03,0.045
N1482,Akalpa->akalpa,-,L2,0.03,0.044
N1481,cAritra->caritrA,-,L2,0.03,0.045
N1480,cAritra->caritra,-,L2,0.03,0.045
N1487,yAkza->yakz,-,L2,0.029,0.044
N1486,yAkza->yakzI,-,L2,0.029,0.044
N1485,yAkza->yakza,-,L2,0.03,0.044
N1484,cAraRa->caraRi,-,L2,0.029,0.045
N3306,ASva->aSva,-,L2,0.028,0.044
N3307,ASva->aSvA,-,L2,0.028,0.045
N1489,sOhfda->suhfd,-,L2,0.009000000000000001,0.766
N1488,SEvapurARa->SivapurARa,-,L2,0.03,0.045
N3302,dEna->dIna,-,L2,0.02,0.47500000000000003
N3303,dEna->dIna,-,L2,0.029,0.046
N3300,pApaGna->pApaGnI,-,L2,0.029,0.043000000000000003
N3301,dEna->dina,-,L2,0.021,0.454
N797,AjIvana->ajIvani,-,L2,0.029,0.044
N796,AjIvana->ajIvana,-,L2,0.028,0.043000000000000003
N795,kAMsa->kAMs,-,-,-,-
N794,kAMsa->kaMsA,-,L2,0.03,0.044
N793,kAMsa->kaMsa,-,L2,0.031,0.044
N792,kAMsa->kaMs,L1,L2,0.031,0.044
N791,dvEpa->dvIpI,-,L2,0.02,0.036000000000000004
N790,dvEpa->dvIpi,-,L2,0.021,0.036000000000000004
N3050,SAkarAja->SAkarAj,-,L2,0.029,0.044
N1719,yAvasa->yavasa,-,L2,0.031,0.045
N1718,rODira->ruDira,-,L2,0.03,0.045
N2413,gama->gam,-,-,-,-
N799,sANga->saNgI,-,L2,0.03,0.044
N798,sANga->saNga,-,L2,0.03,0.044
N1270,kASa->kaS,-,L2,0.028,0.044
N2412,yOvanASva->yOvanASvi,-,L2,0.03,0.043000000000000003
N1271,AntarIkza->antarIkza,-,L2,0.028,0.045
N2415,kasa->kas,-,L1,0.384,0.033
N1272,nAlikera->nAlikerI,-,L2,0.024,0.035
N2414,sAMtapana->saMtapana,-,L2,0.03,0.046
N1139,AgnimAruta->agnimAruti,-,L2,0.028,0.044
N1138,SAkra->SAkrI,-,L2,0.024,0.034
N2417,SrOta->Srota,-,L2,0.031,0.046
N3051,sica->sic,L1,-,-,-
N1133,mOrva->mUrvA,-,L2,0.022,0.037
N1132,mOrva->murv,L1,L2,0.022,0.037
N1131,sADa->sAD,-,L2,0.025,0.034
N1130,sADa->saDI,-,L2,0.029,0.044
N1137,SAkra->Sakri,-,L2,0.028,0.044
N1136,SAkra->Sakra,-,L2,0.028,0.043000000000000003
N1135,rUpa->rUpa,L1,L1,0.166,0.034
N1134,mOrva->mOrvI,-,L2,0.024,0.034
N2419,SrOta->SrOti,-,L2,0.023,0.036000000000000004
N1276,trEDa->treDA,-,L2,0.021,0.037
N2418,SrOta->SrotA,-,L2,0.022,0.039
N1277,trEDa->triDA,-,L2,0.021,0.038
N2790,rOhiza->rOhiz,-,L2,0.022,0.035
N3018,trEpuruza->tripuruza,-,L2,0.028,0.046
N2791,rOhiza->rohiz,-,L2,0.021,0.039
N3012,pOrukutsa->pOrukutsi,-,L2,0.026000000000000002,0.039
N2796,ApAna->apAna,-,L2,0.028,0.045
N3010,EraRqa->eraRqA,-,L2,0.03,0.046
N2793,Buja->Buj,L1,-,-,-
N3016,naSa->naS,L1,L1,0.149,0.034
N3017,ABAsa->ABAs,-,L2,0.023,0.035
N3014,SApa->Sapa,-,L2,0.029,0.045
N2797,ApAna->apAnI,-,L2,0.028,0.045
N519,vEDfta->vEDfti,-,-,-,-
N518,vEDfta->viDfta,-,L2,0.03,0.044
N2149,dvEDa->dvEDI,-,L2,0.021,0.035
N1009,sOzumna->suzumnA,-,L2,0.023,0.038
N1008,sOzumna->suzumna,-,L2,0.029,0.045
N1007,mAnuza->manuzI,-,L2,0.028,0.044
N1006,mAnuza->mAnuzI,-,L2,0.023,0.032
N1005,mAnuza->manuza,-,L2,0.028,0.044
N1004,SARa->SARI,-,L2,0.023,0.031
N515,vEhAyasa->vihAyasa,-,L2,0.029,0.044
N1002,SARa->SaRa,-,L2,0.028,0.044
N517,vEhAyasa->vihAyas,-,L2,0.031,0.044
N1000,BAvana->Bavan,-,L2,0.028,0.044
N623,SEva->SEvI,-,-,-,-
N622,SEva->Sivi,-,L2,0.021,0.034
N1225,SOdra->SUdra,-,L2,0.028,0.045
N620,SEva->SivA,-,L2,0.021,0.035
N627,cOra->cora,-,L2,0.03,0.044
N626,cOra->cUr,L1,-,-,-
N625,cOra->cur,L1,L2,0.023,0.037
N624,SEva->SivI,-,L2,0.021,0.034
N629,cOra->cOrI,-,-,-,-
N628,cOra->curA,-,L2,0.023,0.037
N1229,tEra->tira,-,L2,0.028,0.045
N1228,tEra->tera,-,L2,0.028,0.045
N3279,pAta->pata,-,L2,0.028,0.045
N1535,vESAKa->vESAKA,-,L2,0.024,0.032
N2882,ASa->ASI,-,L2,0.02,0.033
N2883,nAnAndra->nanAMdf,-,L2,0.021,0.449
N2880,rAba->raba,-,L2,0.029,0.046
N2881,ASa->ASA,-,L2,0.02,0.033
N2886,Alamba->Alamb,-,L2,0.029,0.043000000000000003
N2887,AkAra->akAra,-,L2,0.03,0.045
N2884,Alamba->alamba,-,L2,0.029,0.045
N2885,Alamba->Alambi,-,L2,0.029,0.043000000000000003
N2888,AcCAda->AcCAd,-,L2,0.02,0.035
N2889,kAraMDama->karaMDama,-,L2,0.03,0.046
N2,DOnDumAra->DunDumAra,-,L2,0.029,0.045
N3196,vAmAcAra->vAmAcArI,-,L2,0.023,0.036000000000000004
N1286,sAriva->sArivA,-,L2,0.028,0.037
N11,kOSa->koSI,-,L2,0.02,0.035
N10,kOSa->kOSI,-,-,-,-
N13,yAcana->yAcanA,-,-,-,-
N12,kOSa->kuS,-,L2,0.02,0.035
N15,sAvana->savana,-,L2,0.03,0.045
N14,AveDa->aveDa,-,L2,0.029,0.044
N17,pAnasa->panasI,-,L2,0.03,0.045
N16,pAnasa->panasa,-,L2,0.03,0.045
N19,KAdira->KadirA,-,L2,0.029,0.046
N18,KAdira->Kadira,-,L2,0.029,0.046
N3118,mAsUra->masUrA,-,L2,0.031,0.045
N3274,nAwa->nawA,-,L2,0.028,0.046
N3275,nAwa->nawI,-,L2,0.028,0.045
N2382,kumBa->kumB,-,L1,0.903,0.004
N3272,gODUma->goDUmI,-,L2,0.02,0.037
N3194,hAridrumata->haridrumat,-,L2,0.028,0.047
N3270,sAda->sad,-,L2,0.029,0.047
N3027,nABa->nAB,-,L2,0.021,0.034
N3271,gODUma->goDUma,-,L2,0.028,0.045
N3111,Aroha->Aroh,-,L2,0.022,0.036000000000000004
N3193,AnUpa->anUpA,-,L2,0.027,0.046
N2742,kUja->kUj,-,L1,0.9470000000000001,0.002
N1534,vESAKa->viSAKa,-,L2,0.03,0.044
N3278,sAvasa->savas,-,L2,0.029,0.046
N3192,AnUpa->anUpa,-,L2,0.027,0.046
N201,pESAca->pESAcI,-,-,-,-
N200,pESAca->piSAci,-,L2,0.021,0.035
N203,prAsAda->prasAda,-,L2,0.031,0.047
N202,pESAca->piSAcI,-,L2,0.021,0.035
N205,pAlinda->pAlindI,-,-,-,-
N204,dArzwAnta->dfzwAnta,L2,L2,0.029,0.045
N207,dvAra->dvAri,-,-,-,-
N206,dvAra->dvara,-,L2,0.03,0.046
N209,dvAra->dvArI,-,-,-,-
N208,dvAra->dvari,-,L2,0.03,0.046
N2745,cyAvana->cyAvani,-,L2,0.029,0.043000000000000003
N1573,pOtra->putr,-,L2,0.022,0.038
N1572,pOtra->potrI,-,L2,0.021,0.037
N3191,Avarta->avarti,-,L2,0.028,0.046
N1571,pOtra->putrI,-,L2,0.021,0.038
N2239,Asana->AsanA,-,L2,0.031,0.043000000000000003
N2238,Asana->asana,-,L2,0.031,0.045
N1570,pOtra->pOtrI,-,L2,0.024,0.034
N2231,pOloma->puloma,-,L2,0.028,0.045
N1577,mAza->maza,-,L2,0.028,0.044
N2233,pOloma->pOlomI,-,L2,0.021,0.032
N2232,pOloma->pulomA,-,L2,0.021,0.037
N2235,prAcetasa->pracetasa,-,L2,0.033,0.047
N2234,prAcetasa->pracetas,-,L2,0.024,0.386
N2237,prAcetasa->prAcetas,-,L2,0.031,0.044
N1576,hrAsa->hrAsI,-,L2,0.026000000000000002,0.037
N1575,hrAsa->hras,L1,L2,0.029,0.046
N3190,Avarta->AvartA,-,L2,0.028,0.044
N1574,pAratra->paratra,-,L2,0.028,0.045
N2185,guha->guh,L1,-,-,-
N2184,BOta->BUti,-,L2,0.02,0.036000000000000004
N3223,vAtsa->vatsA,-,L2,0.03,0.046
N2095,DAtra->DAtri,-,L2,0.022,0.036000000000000004
N2094,rAja->raj,-,L2,0.028,0.046
N2097,vARija->vaRija,-,L2,0.029,0.045
N2096,DAtra->DAtrI,-,L2,0.022,0.035
N2091,rAja->rAji,-,L2,0.022,0.035
N2090,rAja->rajA,-,L2,0.028,0.046
N2093,rAja->rAjI,-,L2,0.022,0.035
N2092,rAja->raji,-,L2,0.028,0.046
N2099,vARija->vaRij,-,L2,0.028,0.045
N2098,vARija->vaRijA,-,L2,0.028,0.045
N2525,SAstrakAra->SastrakAra,-,L2,0.029,0.047
N2524,dAma->dam,-,L2,0.028,0.046
N2527,dAkziRa->dakziRa,-,L2,0.028,0.047
N2188,nEpuRa->nipuRa,-,L2,0.028,0.045
N2521,dAma->dama,-,L2,0.027,0.046
N2520,dEvata->devata,-,L2,0.028,0.046
N2523,dAma->dami,-,L2,0.027,0.046
N2522,dAma->dAmA,-,L2,0.021,0.035
N2529,vArAha->vArAhI,-,L2,0.023,0.036000000000000004
N2528,vArAha->varAha,-,L2,0.028,0.046
N2709,gORa->guRi,-,L2,0.02,0.037
N2708,gORa->guRA,-,L2,0.02,0.037
N2705,vEzkira->vizkira,-,L2,0.029,0.046
N2704,sOra->sUr,-,L2,0.025,0.041
N2707,gORa->goRa,-,L2,0.028,0.045
N2706,gORa->guRa,-,L2,0.028,0.045
N2701,sOra->sUri,-,L2,0.024,0.041
N2700,sOra->suri,-,L2,0.024,0.041
N2703,sOra->sUrI,-,L2,0.024,0.041
N2702,sOra->sOrI,-,L2,0.025,0.038
N1829,rAkzasa->rAkzasI,-,L2,0.031,0.044
N1828,svAha->svAhi,-,L2,0.025,0.036000000000000004
N2951,sOraBa->suraBI,-,L2,0.03,0.047
N1825,sAnta->sant,-,L2,0.03,0.046
N1824,sAnta->santi,-,L2,0.029,0.046
N1827,svAha->svAhA,-,L2,0.025,0.036000000000000004
N1826,Alepa->alepa,-,L2,0.028,0.045
N1821,ASrama->aSram,-,L2,0.029,0.046
N1820,ASrama->aSrama,-,L2,0.029,0.046
N1823,sAnta->santa,-,L2,0.03,0.046
N1822,prApunAwa->prapunAwa,-,L2,0.029,0.047
N928,vAta->vAti,-,L2,0.023,0.032
N929,vAta->vati,-,L2,0.029,0.044
N2145,nAwyaveda->nAwyavedI,-,L2,0.029,0.044
N2144,nAqikAyantra->naqikAyantra,-,L2,0.03,0.046
N2143,svAdana->svadana,-,L2,0.032,0.047
N2142,kArkaSa->karkaSA,-,L2,0.03,0.046
N2141,kArkaSa->karkaSa,-,L2,0.03,0.046
N2140,hAriRa->hariRI,-,L2,0.03,0.046
N920,vyAGra->vyAGrI,-,L2,0.024,0.034
N921,Atmaja->AtmajA,-,L2,0.03,0.041
N922,mAnasa->manasa,-,L2,0.029,0.044
N923,mAnasa->manasA,-,L2,0.03,0.045
N924,mAnasa->manasi,-,L2,0.031,0.044
N925,mAnasa->mAnasI,-,L2,0.031,0.043000000000000003
N926,mAnasa->manas,-,L2,0.03,0.045
N927,vAta->vata,-,L1,0.464,0.029
N2411,yOvanASva->yuvanASva,-,L2,0.029,0.046
N1920,cEtra->cEtrA,-,L2,0.023,0.036000000000000004
N1921,cEtra->citrA,-,L2,0.022,0.039
N1922,cEtra->cEtri,-,L2,0.023,0.036000000000000004
N1923,cEtra->cEtrI,-,L2,0.023,0.035
N1924,cEtra->citrI,-,L2,0.022,0.039
N1925,cEtra->citr,-,L2,0.022,0.039
N1926,nArAyaRa->narAyaRa,-,L2,0.029,0.046
N1927,nArAyaRa->nArAyaRi,-,L2,0.03,0.044
N1928,nArAyaRa->nArAyaRI,-,L2,0.03,0.044
N1929,Sama->Sam,L1,L1,0.167,0.033
N3069,jEmUta->jImUta,-,L2,0.028,0.044
N3145,sOrasa->surasa,-,L2,0.031,0.046
N832,prAvAsa->pravAsa,-,L2,0.023,0.40900000000000003
N833,hArda->hArdi,-,-,-,-
N830,sAtvata->sAtvat,-,-,-,-
N831,sAtvata->satvat,-,L2,0.03,0.044
N836,mARiBadra->maRiBadra,-,L2,0.029,0.045
N837,DOmra->DUmra,-,-,-,-
N834,hArIta->harIta,-,L2,0.029,0.044
N835,hArIta->hArIti,-,-,-,-
N838,DOmra->DUmrA,-,L2,0.022,0.036000000000000004
N839,kaWa->kaWa,L1,-,-,-
N3,DOnDumAra->DOnDumAri,-,-,-,-
N1986,mOhUrta->muhUrtA,-,L2,0.023,0.04
N3332,Ama->ama,-,L2,0.029,0.045
N3199,vAruRa->vAruRi,-,L2,0.022,0.037
N3319,dAnta->danti,-,L2,0.028,0.046
N3318,dAnta->dAnti,-,L2,0.02,0.036000000000000004
N2511,sAma->sami,-,L2,0.029,0.046
N3311,AsTAna->AsTAnI,-,L2,0.023,0.036000000000000004
N3310,AsTAna->asTAna,-,L2,0.029,0.045
N3313,nAgaja->nagajA,-,L2,0.028,0.044
N3312,nAgaja->nagaja,-,L2,0.028,0.044
N3315,sAmAnyalakzaRa->sAmAnyalakzaRA,-,L2,0.03,0.043000000000000003
N1987,vEra->vIra,L1,L2,0.029,0.045
N1532,tApa->tApI,-,L2,0.023,0.032
N3316,dAnta->danta,-,L2,0.028,0.045
N784,jana->jan,L1,-,-,-
N785,kOsIda->kusIda,-,L2,0.031,0.044
N786,mEtrAyaRa->mEtrAyaRi,-,-,-,-
N787,mEtrAyaRa->mEtrAyaRI,-,-,-,-
N780,BAratASrama->BaratASrama,-,L2,0.029,0.045
N781,prApaRa->prapaRa,-,L2,0.03,0.045
N782,kEvarta->kevarta,-,L2,0.03,0.044
N783,kEvarta->kEvartI,-,-,-,-
N1726,SyAvASva->SyAvASvi,-,L2,0.023,0.033
N1727,skAnda->skanda,-,L2,0.03,0.048
N1724,sArva->sarv,-,L1,0.40900000000000003,0.032
N1725,sArva->sarva,-,L2,0.03,0.046
N788,dvEpa->dvIpa,L2,-,-,-
N789,dvEpa->dvipa,-,L2,0.031,0.044
N1720,gumPa->gumP,-,-,-,-
N1721,mOkta->mukta,-,L2,0.029,0.045
N3361,SArada->SaradA,-,L2,0.029,0.046
N2355,Avega->AvegI,-,L2,0.021,0.033
N3330,Atra->atra,-,L2,0.029,0.046
N2439,lAvaRa->lavaRa,-,L2,0.029,0.045
N60,sAraRa->sAraRI,-,-,-,-
N61,sAraRa->saraRI,-,L2,0.03,0.044
N62,Askanda->askanda,-,L2,0.03,0.044
N63,Askanda->Askand,-,-,-,-
N64,SAra->Sara,-,L2,0.029,0.043000000000000003
N65,SAra->SAri,-,-,-,-
N66,SAra->Sari,-,L2,0.029,0.043000000000000003
N67,SAra->SArI,-,-,-,-
N68,SAra->SarI,-,L2,0.029,0.043000000000000003
N69,SAra->SAr,-,-,-,-
N3009,EraRqa->eraRqa,-,L2,0.029,0.046
N3008,SOBAYjana->SoBAYjana,-,L2,0.029,0.045
N1371,prOQa->prOQA,-,L2,0.024,0.035
N1588,varca->varc,L1,-,-,-
N1589,yOna->yUna,-,L2,0.028,0.045
N1370,vARa->vARI,-,L2,0.023,0.032
N1582,mAza->maz,-,L2,0.028,0.044
N1583,kAra->kara,-,L2,0.029,0.045
N1580,mAza->mAzI,-,L2,0.023,0.032
N1581,mAza->mazI,-,L2,0.028,0.044
N1586,kAra->kArI,-,L2,0.024,0.035
N1373,vAsuBadra->vasuBadra,-,L2,0.031,0.047
N1584,kAra->kArA,-,L2,0.024,0.035
N1585,kAra->kari,-,L2,0.029,0.045
N2433,DAraRa->DaraRa,-,L2,0.029,0.046
N1038,pAriRAma->pariRAma,-,L2,0.029,0.045
N1039,Akza->akza,-,L2,0.029,0.043000000000000003
N3317,dAnta->dAntA,-,L2,0.02,0.036000000000000004
N508,BrAma->Bram,L1,L2,0.029,0.045
N509,BrAma->Brama,-,L2,0.029,0.045
N1032,BAkta->Bakta,-,L2,0.028,0.044
N507,pAdarohiRa->pAdarohiRI,-,-,-,-
N1030,SvAsa->Svasa,-,L2,0.03,0.044
N505,yAjuza->yajuza,-,L2,0.029,0.044
N502,vAda->vadi,-,L2,0.029,0.045
N503,vAda->vAdI,-,-,-,-
N500,vAda->vada,-,L2,0.029,0.044
N501,vAda->vAdi,-,-,-,-
N1212,kAkza->kakzI,-,L2,0.028,0.044
N1213,lAwaparRa->lawaparRa,-,L2,0.029,0.045
N632,cOra->corI,-,L2,0.022,0.036000000000000004
N633,cOra->cUr,-,-,-,-
N1216,DOrta->DUrta,-,L2,0.028,0.045
N1217,DOrta->DUrtA,-,L2,0.021,0.037
N636,campa->camp,L1,-,-,-
N637,AsTApana->AsTApanI,-,-,-,-
N638,Akranda->Akrand,-,-,-,-
N639,bAha->bAh,L1,-,-,-
N1218,DOrta->DUrti,-,L2,0.021,0.037
N1219,Suca->Suc,L1,L1,0.316,0.013000000000000001
N3024,nABa->nABi,-,L2,0.021,0.034
N2416,SrOta->Sruta,-,L2,0.029,0.047
N3335,Ama->Ami,-,L2,0.02,0.034
N465,pAvana->pavanI,-,L2,0.029,0.044
N2899,sAraNga->sAraNgA,-,L2,0.03,0.044
N1728,skAnda->skandi,-,L2,0.03,0.048
N2895,gARqiva->gARqivI,-,L2,0.021,0.034
N2894,sODa->suD,-,L2,0.024,0.039
N2897,AmuKa->amuKa,-,L2,0.029,0.045
N1729,skAnda->skand,-,L2,0.03,0.047
N2891,sODa->suDA,-,L2,0.023,0.039
N2890,sODa->soDa,-,L2,0.03,0.046
N2893,sODa->suDI,-,L2,0.023,0.039
N2892,sODa->suDi,-,L2,0.023,0.039
N1106,vAdana->vadana,-,L2,0.029,0.045
N1107,sADAraRa->sADAraRI,-,L2,0.031,0.044
N1104,vAsizWa->vasizWa,-,L2,0.03,0.045
N1105,vAsizWa->vAsizWI,-,L2,0.026000000000000002,0.035
N1102,sTAna->sTAni,-,L2,0.026000000000000002,0.035
N1103,yama->yam,-,L1,0.531,0.027
N1100,tAmrapattra->tAmrapattrI,-,L2,0.03,0.044
N1101,ArakzaRa->arakzaRa,-,L2,0.029,0.045
N3334,Ama->amA,-,L2,0.028,0.046
N1458,mAsa->masI,-,L2,0.03,0.044
N1459,mAsa->mAs,-,L2,0.026000000000000002,0.034
N1108,SElUza->SilUza,-,L2,0.028,0.044
N1109,SElUza->SElUzi,-,L2,0.023,0.031
N1722,mOkta->muktA,-,L2,0.021,0.037
N1723,mOkta->mukti,-,L2,0.021,0.037
N1897,kAnyakubja->kanyakubja,-,L2,0.028,0.045
N1891,sADana->sADanI,-,L2,0.031,0.044
N2136,SAna->SAni,-,L2,0.022,0.034
N2137,SAna->Sani,-,L2,0.029,0.046
N2794,SElarAja->SElarAj,-,L2,0.029,0.044
N3070,jEmUta->jEmUti,-,L2,0.02,0.033
N2965,mArza->mArzi,-,L2,0.022,0.037
N3071,Sra->SrA,L1,L1,0.225,0.022
N216,vESvAmitra->viSvAmitrA,-,L2,0.023,0.038
N217,vESvAmitra->vESvAmitri,-,-,-,-
N214,AnDra->anDra,-,L2,0.029,0.045
N215,vESvAmitra->viSvAmitra,-,L2,0.029,0.045
N212,ArzaBa->ArzaBI,-,-,-,-
N213,Andolana->andolana,-,L2,0.028,0.045
N210,dvAra->dvAr,-,-,-,-
N211,ArzaBa->ArzaBi,-,-,-,-
N1530,tApa->tapa,-,L2,0.028,0.044
N218,tArRa->tarRa,-,L2,0.029,0.045
N219,tArRa->tArRi,-,-,-,-
N3094,kOpa->kUpI,-,L2,0.02,0.037
N2138,hAriRa->hariRa,-,L2,0.029,0.046
N2139,hAriRa->hAriRI,-,L2,0.023,0.036000000000000004
N4,AmrAta->amrAta,-,L2,0.029,0.045
N3284,pAYca->paYca,-,L2,0.029,0.046
N2669,vEdyuta->vidyutA,-,L2,0.021,0.039
N3074,jAraRa->jaraRa,-,L2,0.029,0.045
N2550,kAnta->kanta,-,L2,0.028,0.045
N2551,kAnta->kAntA,-,L2,0.021,0.034
N2552,kAnta->kAnti,-,L2,0.021,0.034
N2553,kAnta->kanti,-,L2,0.028,0.045
N2554,kAnta->kAntI,-,L2,0.021,0.034
N2555,Srama->Sram,L1,-,-,-
N2556,sOraRa->suraRa,-,L2,0.03,0.046
N2557,sOraRa->sUraRa,-,L2,0.03,0.046
N2558,sOraRa->soraRa,-,L2,0.03,0.046
N2559,Orasa->urasa,-,L2,0.03,0.047
N3007,SOBAYjana->SuBAYjana,-,L2,0.029,0.046
N2396,vArAhakalpa->varAhakalpa,-,L2,0.03,0.046
N2397,prArTana->prArTanA,-,L2,0.03,0.044
N2394,tOza->tuz,-,L2,0.02,0.037
N2395,tOza->tUz,-,L2,0.02,0.036000000000000004
N2392,tOza->toza,-,L2,0.028,0.045
N2393,tOza->tuzA,-,L2,0.02,0.037
N2390,tOza->tuza,-,L2,0.029,0.045
N2391,tOza->tUza,-,L2,0.028,0.045
N3001,jyOtiza->jyotiza,-,L2,0.029,0.045
N2398,vEkawa->vekawa,-,L2,0.029,0.045
N2399,vEkawa->vikawa,-,L2,0.029,0.045
N2778,vERa->veR,-,L2,0.02,0.036000000000000004
N2779,pAWa->paW,-,L1,0.491,0.028
N3003,jyOtiza->jyotizI,-,L2,0.02,0.037
N3282,pAta->pati,-,L2,0.028,0.046
N2770,GAsa->GAsi,-,L2,0.024,0.036000000000000004
N2771,GAsa->Gasi,-,L2,0.03,0.046
N2772,vERa->viR,-,L1,0.928,0.003
N2773,vERa->veRa,-,L2,0.029,0.045
N2774,vERa->veRA,-,L2,0.02,0.037
N2775,vERa->vIRA,-,L2,0.02,0.037
N2776,vERa->veRi,-,L2,0.02,0.037
N2777,vERa->veRI,-,L2,0.02,0.036000000000000004
N3166,Apluta->apluta,-,L2,0.029,0.045
N2751,sOtra->sUtrI,-,L2,0.025,0.042
N2803,kArta->kart,-,L2,0.029,0.046
N3164,mADumata->maDumatI,-,L2,0.029,0.046
N1858,vEdarBa->vEdarBi,-,L2,0.03,0.043000000000000003
N1859,vEdarBa->vidarBi,-,L2,0.03,0.045
N3165,mADumata->maDumat,-,L2,0.029,0.046
N3281,pAta->pAti,-,L2,0.02,0.034
N1850,rAjasa->rajasa,-,L2,0.03,0.045
N1851,rAjasa->rAjasI,-,L2,0.031,0.043000000000000003
N1852,rAjasa->rajas,-,L2,0.03,0.045
N1853,SEvasidDAnta->SivasidDAnta,-,L2,0.03,0.046
N1854,vEdruma->vidruma,-,L2,0.029,0.046
N1855,vEdarBa->vidarBa,-,L2,0.029,0.047
N1856,vEdarBa->vEdarBA,-,L2,0.03,0.044
N1857,vEdarBa->vidarBA,-,L2,0.03,0.045
N2172,Eqa->IqA,-,L2,0.02,0.036000000000000004
N2173,Eqa->eqI,-,L2,0.019,0.036000000000000004
N2170,Eqa->eqA,-,L2,0.02,0.036000000000000004
N2171,Eqa->iqA,-,L2,0.02,0.036000000000000004
N919,vyAGra->vyAGrA,-,L2,0.025,0.034
N918,pOrARa->purARI,-,L2,0.022,0.037
N2174,rAjana->rajana,-,L2,0.029,0.046
N2175,rAjana->rAjani,-,L2,0.029,0.044
N915,mAruta->marut,-,L2,0.029,0.045
N914,mAruta->mAruti,-,L2,0.025,0.035
