Node,Mapping,Goldlabel,Predict,L1 confidence,L2confidence
N825,OzaDa->ozaDi,-,L2,0.037,0.054
N827,OzaDa->ozaDI,-,L2,0.037,0.054
N821,kESora->kiSorI,-,L2,0.026000000000000002,0.042
N823,OzaDa->ozaDa,-,L2,0.037,0.054
N822,pUra->pUr,L1,L1,0.228,0.027
N3097,rAsa->ras,L1,L2,0.037,0.054
N1536,vESAKa->viSAKA,-,L2,0.023,0.038
N2409,vEcitra->vicitrA,-,L2,0.026000000000000002,0.044
N3227,SAsana->Sasana,-,L2,0.039,0.055
N1483,cAraRa->caraRa,-,L2,0.038,0.054
N1482,Akalpa->akalpa,-,L2,0.038,0.053
N1481,cAritra->caritrA,-,L2,0.038,0.054
N1480,cAritra->caritra,-,L2,0.038,0.054
N1487,yAkza->yakz,-,L2,0.037,0.054
N1486,yAkza->yakzI,-,L2,0.037,0.054
N1485,yAkza->yakza,-,L2,0.038,0.053
N1484,cAraRa->caraRi,-,L2,0.037,0.055
N3306,ASva->aSva,-,L2,0.036000000000000004,0.052000000000000005
N3307,ASva->aSvA,-,L2,0.035,0.053
N1489,sOhfda->suhfd,-,L2,0.011,0.768
N1488,SEvapurARa->SivapurARa,-,L2,0.037,0.055
N3302,dEna->dIna,-,L2,0.024,0.48
N3303,dEna->dIna,-,L2,0.037,0.056
N3300,pApaGna->pApaGnI,-,L2,0.037,0.053
N3301,dEna->dina,-,L2,0.024,0.46
N797,AjIvana->ajIvani,-,L2,0.037,0.053
N796,AjIvana->ajIvana,-,L2,0.036000000000000004,0.053
N794,kAMsa->kaMsA,-,L2,0.038,0.054
N793,kAMsa->kaMsa,-,L2,0.039,0.053
N792,kAMsa->kaMs,L1,L2,0.039,0.053
N791,dvEpa->dvIpI,-,L2,0.022,0.039
N790,dvEpa->dvIpi,-,L2,0.022,0.039
N3050,SAkarAja->SAkarAj,-,L2,0.037,0.054
N1719,yAvasa->yavasa,-,L2,0.039,0.054
N1718,rODira->ruDira,-,L2,0.037,0.055
N799,sANga->saNgI,-,L2,0.038,0.054
N798,sANga->saNga,-,L2,0.038,0.054
N1270,kASa->kaS,-,L2,0.036000000000000004,0.053
N2412,yOvanASva->yOvanASvi,-,L2,0.037,0.053
N1271,AntarIkza->antarIkza,-,L2,0.036000000000000004,0.055
N2415,kasa->kas,-,L1,0.388,0.039
N1272,nAlikera->nAlikerI,-,L2,0.027,0.039
N2414,sAMtapana->saMtapana,-,L2,0.038,0.055
N1139,AgnimAruta->agnimAruti,-,L2,0.035,0.053
N1138,SAkra->SAkrI,-,L2,0.027,0.039
N2417,SrOta->Srota,-,L2,0.039,0.056
N3051,sica->sic,L1,-,-,-
N1133,mOrva->mUrvA,-,L2,0.025,0.041
N1132,mOrva->murv,L1,L2,0.025,0.042
N1131,sADa->sAD,-,L2,0.028,0.038
N1130,sADa->saDI,-,L2,0.037,0.053
N1137,SAkra->Sakri,-,L2,0.036000000000000004,0.053
N1136,SAkra->Sakra,-,L2,0.036000000000000004,0.053
N1135,rUpa->rUpa,L1,L1,0.097,0.049
N1134,mOrva->mOrvI,-,L2,0.026000000000000002,0.038
N2419,SrOta->SrOti,-,L2,0.026000000000000002,0.041
N1276,trEDa->treDA,-,L2,0.023,0.041
N2418,SrOta->SrotA,-,L2,0.024,0.043000000000000003
N1277,trEDa->triDA,-,L2,0.023,0.041
N2790,rOhiza->rOhiz,-,L2,0.024,0.039
N3018,trEpuruza->tripuruza,-,L2,0.035,0.056
N2791,rOhiza->rohiz,-,L2,0.024,0.042
N3012,pOrukutsa->pOrukutsi,-,L2,0.031,0.046
N2796,ApAna->apAna,-,L2,0.036000000000000004,0.054
N3010,EraRqa->eraRqA,-,L2,0.037,0.055
N2793,Buja->Buj,L1,-,-,-
N3016,naSa->naS,L1,L1,0.094,0.049
N3017,ABAsa->ABAs,-,L2,0.026000000000000002,0.039
N3014,SApa->Sapa,-,L2,0.037,0.054
N2797,ApAna->apAnI,-,L2,0.036000000000000004,0.054
N518,vEDfta->viDfta,-,L2,0.038,0.053
N2149,dvEDa->dvEDI,-,L2,0.022,0.038
N1009,sOzumna->suzumnA,-,L2,0.027,0.042
N1008,sOzumna->suzumna,-,L2,0.037,0.055
N1007,mAnuza->manuzI,-,L2,0.035,0.054
N1006,mAnuza->mAnuzI,-,L2,0.024,0.035
N1005,mAnuza->manuza,-,L2,0.035,0.054
N1004,SARa->SARI,-,L2,0.024,0.032
N515,vEhAyasa->vihAyasa,-,L2,0.037,0.054
N1002,SARa->SaRa,-,L2,0.036000000000000004,0.053
N517,vEhAyasa->vihAyas,-,L2,0.039,0.054
N1000,BAvana->Bavan,-,L2,0.036000000000000004,0.053
N622,SEva->Sivi,-,L2,0.022,0.035
N1225,SOdra->SUdra,-,L2,0.035,0.056
N620,SEva->SivA,-,L2,0.023,0.036000000000000004
N627,cOra->cora,-,L2,0.037,0.054
N626,cOra->cUr,L1,-,-,-
N625,cOra->cur,L1,L2,0.026000000000000002,0.041
N624,SEva->SivI,-,L2,0.022,0.035
N628,cOra->curA,-,L2,0.026000000000000002,0.042
N1229,tEra->tira,-,L2,0.035,0.055
N1228,tEra->tera,-,L2,0.035,0.054
N3279,pAta->pata,-,L2,0.035,0.054
N1535,vESAKa->vESAKA,-,L2,0.025,0.034
N2882,ASa->ASI,-,L2,0.021,0.034
N2883,nAnAndra->nanAMdf,-,L2,0.024,0.454
N2880,rAba->raba,-,L2,0.037,0.055
N2881,ASa->ASA,-,L2,0.021,0.034
N2886,Alamba->Alamb,-,L2,0.037,0.053
N2887,AkAra->akAra,-,L2,0.037,0.055
N2884,Alamba->alamba,-,L2,0.037,0.053
N2885,Alamba->Alambi,-,L2,0.037,0.053
N2888,AcCAda->AcCAd,-,L2,0.022,0.038
N2889,kAraMDama->karaMDama,-,L2,0.038,0.055
N2,DOnDumAra->DunDumAra,-,L2,0.037,0.055
N3196,vAmAcAra->vAmAcArI,-,L2,0.026000000000000002,0.041
N1286,sAriva->sArivA,-,L2,0.033,0.044
N11,kOSa->koSI,-,L2,0.02,0.035
N12,kOSa->kuS,-,L2,0.022,0.037
N15,sAvana->savana,-,L2,0.038,0.055
N14,AveDa->aveDa,-,L2,0.036000000000000004,0.053
N17,pAnasa->panasI,-,L2,0.038,0.055
N16,pAnasa->panasa,-,L2,0.038,0.055
N19,KAdira->KadirA,-,L2,0.036000000000000004,0.056
N18,KAdira->Kadira,-,L2,0.036000000000000004,0.056
N3118,mAsUra->masUrA,-,L2,0.039,0.054
N3274,nAwa->nawA,-,L2,0.035,0.055
N3275,nAwa->nawI,-,L2,0.035,0.054
N2382,kumBa->kumB,-,L1,0.904,0.005
N3272,gODUma->goDUmI,-,L2,0.02,0.037
N3194,hAridrumata->haridrumat,-,L2,0.035,0.057
N3270,sAda->sad,-,L2,0.036000000000000004,0.056
N3027,nABa->nAB,-,L2,0.022,0.035
N3271,gODUma->goDUma,-,L2,0.035,0.054
N3111,Aroha->Aroh,-,L2,0.024,0.04
N3193,AnUpa->anUpA,-,L2,0.034,0.055
N2742,kUja->kUj,-,L1,0.9470000000000001,0.002
N1534,vESAKa->viSAKa,-,L2,0.038,0.053
N3278,sAvasa->savas,-,L2,0.037,0.055
N3192,AnUpa->anUpa,-,L2,0.034,0.055
N200,pESAca->piSAci,-,L2,0.021,0.036000000000000004
N203,prAsAda->prasAda,-,L2,0.04,0.059000000000000004
N202,pESAca->piSAcI,-,L2,0.022,0.036000000000000004
N204,dArzwAnta->dfzwAnta,L2,L2,0.037,0.055
N206,dvAra->dvara,-,L2,0.038,0.058
N208,dvAra->dvari,-,L2,0.038,0.058
N2745,cyAvana->cyAvani,-,L2,0.036000000000000004,0.054
N1573,pOtra->putr,-,L2,0.024,0.042
N1572,pOtra->potrI,-,L2,0.023,0.041
N3191,Avarta->avarti,-,L2,0.035,0.056
N1571,pOtra->putrI,-,L2,0.024,0.042
N2239,Asana->AsanA,-,L2,0.038,0.053
N2238,Asana->asana,-,L2,0.038,0.054
N1570,pOtra->pOtrI,-,L2,0.026000000000000002,0.038
N2231,pOloma->puloma,-,L2,0.036000000000000004,0.054
N1577,mAza->maza,-,L2,0.035,0.053
N2233,pOloma->pOlomI,-,L2,0.022,0.033
N2232,pOloma->pulomA,-,L2,0.023,0.039
N2235,prAcetasa->pracetasa,-,L2,0.043000000000000003,0.057
N2234,prAcetasa->pracetas,-,L2,0.028,0.391
N2237,prAcetasa->prAcetas,-,L2,0.039,0.054
N1576,hrAsa->hrAsI,-,L2,0.03,0.044
N1575,hrAsa->hras,L1,L2,0.037,0.056
N3190,Avarta->AvartA,-,L2,0.035,0.055
N1574,pAratra->paratra,-,L2,0.035,0.055
N2185,guha->guh,L1,-,-,-
N2184,BOta->BUti,-,L2,0.02,0.037
N3223,vAtsa->vatsA,-,L2,0.038,0.055
N2095,DAtra->DAtri,-,L2,0.025,0.04
N2094,rAja->raj,-,L2,0.036000000000000004,0.055
N2097,vARija->vaRija,-,L2,0.037,0.054
N2096,DAtra->DAtrI,-,L2,0.025,0.039
N2091,rAja->rAji,-,L2,0.025,0.039
N2090,rAja->rajA,-,L2,0.035,0.056
N2093,rAja->rAjI,-,L2,0.024,0.039
N2092,rAja->raji,-,L2,0.035,0.056
N2099,vARija->vaRij,-,L2,0.035,0.054
N2098,vARija->vaRijA,-,L2,0.035,0.055
N2525,SAstrakAra->SastrakAra,-,L2,0.037,0.057
N2524,dAma->dam,-,L2,0.035,0.056
N2527,dAkziRa->dakziRa,-,L2,0.035,0.056
N2188,nEpuRa->nipuRa,-,L2,0.036000000000000004,0.055
N2521,dAma->dama,-,L2,0.035,0.056
N2520,dEvata->devata,-,L2,0.036000000000000004,0.056
N2523,dAma->dami,-,L2,0.035,0.056
N2522,dAma->dAmA,-,L2,0.022,0.038
N2529,vArAha->vArAhI,-,L2,0.025,0.04
N2528,vArAha->varAha,-,L2,0.036000000000000004,0.056
N2709,gORa->guRi,-,L2,0.021,0.038
N2708,gORa->guRA,-,L2,0.022,0.039
N2705,vEzkira->vizkira,-,L2,0.037,0.055
N2704,sOra->sUr,-,L2,0.03,0.047
N2707,gORa->goRa,-,L2,0.036000000000000004,0.054
N2706,gORa->guRa,-,L2,0.036000000000000004,0.054
N2701,sOra->sUri,-,L2,0.03,0.047
N2700,sOra->suri,-,L2,0.03,0.047
N2703,sOra->sUrI,-,L2,0.029,0.046
N2702,sOra->sOrI,-,L2,0.03,0.044
N1829,rAkzasa->rAkzasI,-,L2,0.038,0.055
N1828,svAha->svAhi,-,L2,0.03,0.041
N2951,sOraBa->suraBI,-,L2,0.038,0.056
N1825,sAnta->sant,-,L2,0.038,0.055
N1824,sAnta->santi,-,L2,0.037,0.055
N1827,svAha->svAhA,-,L2,0.029,0.041
N1826,Alepa->alepa,-,L2,0.036000000000000004,0.054
N1821,ASrama->aSram,-,L2,0.037,0.055
N1820,ASrama->aSrama,-,L2,0.037,0.055
N1823,sAnta->santa,-,L2,0.038,0.055
N1822,prApunAwa->prapunAwa,-,L2,0.037,0.057
N928,vAta->vAti,-,L2,0.024,0.034
N929,vAta->vati,-,L2,0.037,0.054
N2145,nAwyaveda->nAwyavedI,-,L2,0.036000000000000004,0.054
N2144,nAqikAyantra->naqikAyantra,-,L2,0.038,0.056
N2143,svAdana->svadana,-,L2,0.041,0.058
N2142,kArkaSa->karkaSA,-,L2,0.038,0.055
N2141,kArkaSa->karkaSa,-,L2,0.038,0.055
N2140,hAriRa->hariRI,-,L2,0.038,0.055
N920,vyAGra->vyAGrI,-,L2,0.027,0.038
N921,Atmaja->AtmajA,-,L2,0.037,0.052000000000000005
N922,mAnasa->manasa,-,L2,0.037,0.054
N923,mAnasa->manasA,-,L2,0.038,0.055
N924,mAnasa->manasi,-,L2,0.039,0.054
N925,mAnasa->mAnasI,-,L2,0.039,0.054
N926,mAnasa->manas,-,L2,0.038,0.055
N927,vAta->vata,-,L1,0.468,0.034
N2411,yOvanASva->yuvanASva,-,L2,0.037,0.055
N1920,cEtra->cEtrA,-,L2,0.026000000000000002,0.041
N1921,cEtra->citrA,-,L2,0.025,0.043000000000000003
N1922,cEtra->cEtri,-,L2,0.026000000000000002,0.04
N1923,cEtra->cEtrI,-,L2,0.025,0.038
N1924,cEtra->citrI,-,L2,0.025,0.043000000000000003
N1925,cEtra->citr,-,L2,0.025,0.043000000000000003
N1926,nArAyaRa->narAyaRa,-,L2,0.037,0.056
N1927,nArAyaRa->nArAyaRi,-,L2,0.037,0.055
N1928,nArAyaRa->nArAyaRI,-,L2,0.037,0.055
N1929,Sama->Sam,L1,L1,0.10300000000000001,0.048
N3069,jEmUta->jImUta,-,L2,0.036000000000000004,0.052000000000000005
N3145,sOrasa->surasa,-,L2,0.039,0.055
N832,prAvAsa->pravAsa,-,L2,0.027,0.41500000000000004
N831,sAtvata->satvat,-,L2,0.038,0.054
N836,mARiBadra->maRiBadra,-,L2,0.037,0.054
N834,hArIta->harIta,-,L2,0.037,0.054
N838,DOmra->DUmrA,-,L2,0.024,0.039
N839,kaWa->kaWa,L1,-,-,-
N1986,mOhUrta->muhUrtA,-,L2,0.027,0.044
N3332,Ama->ama,-,L2,0.037,0.053
N3199,vAruRa->vAruRi,-,L2,0.026000000000000002,0.042
N3319,dAnta->danti,-,L2,0.036000000000000004,0.055
N3318,dAnta->dAnti,-,L2,0.022,0.04
N2511,sAma->sami,-,L2,0.037,0.055
N3311,AsTAna->AsTAnI,-,L2,0.027,0.039
N3310,AsTAna->asTAna,-,L2,0.037,0.053
N3313,nAgaja->nagajA,-,L2,0.036000000000000004,0.053
N3312,nAgaja->nagaja,-,L2,0.036000000000000004,0.052000000000000005
N3315,sAmAnyalakzaRa->sAmAnyalakzaRA,-,L2,0.038,0.052000000000000005
N1987,vEra->vIra,L1,L2,0.037,0.054
N1532,tApa->tApI,-,L2,0.023,0.033
N3316,dAnta->danta,-,L2,0.036000000000000004,0.054
N784,jana->jan,L1,-,-,-
N785,kOsIda->kusIda,-,L2,0.038,0.054
N780,BAratASrama->BaratASrama,-,L2,0.037,0.055
N781,prApaRa->prapaRa,-,L2,0.038,0.056
N782,kEvarta->kevarta,-,L2,0.038,0.054
N1726,SyAvASva->SyAvASvi,-,L2,0.025,0.035
N1727,skAnda->skanda,-,L2,0.038,0.059000000000000004
N1724,sArva->sarv,-,L1,0.41300000000000003,0.038
N1725,sArva->sarva,-,L2,0.038,0.056
N788,dvEpa->dvIpa,L2,-,-,-
N789,dvEpa->dvipa,-,L2,0.039,0.054
N1721,mOkta->mukta,-,L2,0.037,0.055
N3361,SArada->SaradA,-,L2,0.037,0.056
N2355,Avega->AvegI,-,L2,0.022,0.034
N3330,Atra->atra,-,L2,0.037,0.056
N2439,lAvaRa->lavaRa,-,L2,0.037,0.054
N61,sAraRa->saraRI,-,L2,0.038,0.053
N62,Askanda->askanda,-,L2,0.039,0.054
N64,SAra->Sara,-,L2,0.036000000000000004,0.052000000000000005
N66,SAra->Sari,-,L2,0.036000000000000004,0.052000000000000005
N68,SAra->SarI,-,L2,0.036000000000000004,0.052000000000000005
N3009,EraRqa->eraRqa,-,L2,0.037,0.055
N3008,SOBAYjana->SoBAYjana,-,L2,0.037,0.054
N1371,prOQa->prOQA,-,L2,0.027,0.04
N1588,varca->varc,L1,-,-,-
N1589,yOna->yUna,-,L2,0.036000000000000004,0.055
N1370,vARa->vARI,-,L2,0.024,0.034
N1582,mAza->maz,-,L2,0.036000000000000004,0.053
N1583,kAra->kara,-,L2,0.036000000000000004,0.054
N1580,mAza->mAzI,-,L2,0.023,0.033
N1581,mAza->mazI,-,L2,0.036000000000000004,0.053
N1586,kAra->kArI,-,L2,0.027,0.039
N1373,vAsuBadra->vasuBadra,-,L2,0.039,0.057
N1584,kAra->kArA,-,L2,0.027,0.039
N1585,kAra->kari,-,L2,0.036000000000000004,0.055
N2433,DAraRa->DaraRa,-,L2,0.037,0.055
N1038,pAriRAma->pariRAma,-,L2,0.037,0.055
N1039,Akza->akza,-,L2,0.036000000000000004,0.053
N3317,dAnta->dAntA,-,L2,0.022,0.039
N508,BrAma->Bram,L1,L2,0.037,0.055
N509,BrAma->Brama,-,L2,0.036000000000000004,0.055
N1032,BAkta->Bakta,-,L2,0.036000000000000004,0.053
N1030,SvAsa->Svasa,-,L2,0.038,0.054
N505,yAjuza->yajuza,-,L2,0.037,0.053
N502,vAda->vadi,-,L2,0.037,0.055
N500,vAda->vada,-,L2,0.037,0.054
N1212,kAkza->kakzI,-,L2,0.036000000000000004,0.054
N1213,lAwaparRa->lawaparRa,-,L2,0.036000000000000004,0.055
N632,cOra->corI,-,L2,0.025,0.04
N1216,DOrta->DUrta,-,L2,0.036000000000000004,0.055
N1217,DOrta->DUrtA,-,L2,0.024,0.041
N636,campa->camp,L1,-,-,-
N639,bAha->bAh,L1,-,-,-
N1218,DOrta->DUrti,-,L2,0.024,0.041
N1219,Suca->Suc,L1,L1,0.302,0.015
N3024,nABa->nABi,-,L2,0.022,0.036000000000000004
N2416,SrOta->Sruta,-,L2,0.037,0.058
N3335,Ama->Ami,-,L2,0.02,0.034
N465,pAvana->pavanI,-,L2,0.036000000000000004,0.054
N2899,sAraNga->sAraNgA,-,L2,0.038,0.055
N1728,skAnda->skandi,-,L2,0.039,0.059000000000000004
N2895,gARqiva->gARqivI,-,L2,0.023,0.035
N2894,sODa->suD,-,L2,0.028,0.042
N2897,AmuKa->amuKa,-,L2,0.037,0.053
N1729,skAnda->skand,-,L2,0.038,0.057
N2891,sODa->suDA,-,L2,0.028,0.043000000000000003
N2890,sODa->soDa,-,L2,0.038,0.055
N2893,sODa->suDI,-,L2,0.028,0.042
N2892,sODa->suDi,-,L2,0.028,0.043000000000000003
N1106,vAdana->vadana,-,L2,0.037,0.056
N1107,sADAraRa->sADAraRI,-,L2,0.038,0.055
N1104,vAsizWa->vasizWa,-,L2,0.038,0.055
N1105,vAsizWa->vAsizWI,-,L2,0.03,0.04
N1102,sTAna->sTAni,-,L2,0.03,0.04
N1103,yama->yam,-,L1,0.534,0.031
N1100,tAmrapattra->tAmrapattrI,-,L2,0.037,0.054
N1101,ArakzaRa->arakzaRa,-,L2,0.036000000000000004,0.055
N3334,Ama->amA,-,L2,0.036000000000000004,0.055
N1458,mAsa->masI,-,L2,0.038,0.053
N1459,mAsa->mAs,-,L2,0.03,0.039
N1108,SElUza->SilUza,-,L2,0.036000000000000004,0.054
N1109,SElUza->SElUzi,-,L2,0.023,0.032
N1722,mOkta->muktA,-,L2,0.023,0.039
N1723,mOkta->mukti,-,L2,0.022,0.039
N1897,kAnyakubja->kanyakubja,-,L2,0.035,0.055
N1891,sADana->sADanI,-,L2,0.038,0.055
N2136,SAna->SAni,-,L2,0.023,0.036000000000000004
N2137,SAna->Sani,-,L2,0.037,0.055
N2794,SElarAja->SElarAj,-,L2,0.036000000000000004,0.054
N3070,jEmUta->jEmUti,-,L2,0.021,0.034
N2965,mArza->mArzi,-,L2,0.025,0.042
N3071,Sra->SrA,L1,L1,0.191,0.028
N216,vESvAmitra->viSvAmitrA,-,L2,0.027,0.043000000000000003
N214,AnDra->anDra,-,L2,0.036000000000000004,0.055
N215,vESvAmitra->viSvAmitra,-,L2,0.036000000000000004,0.056
N213,Andolana->andolana,-,L2,0.036000000000000004,0.056
N1530,tApa->tapa,-,L2,0.036000000000000004,0.054
N218,tArRa->tarRa,-,L2,0.036000000000000004,0.055
N3094,kOpa->kUpI,-,L2,0.021,0.037
N2138,hAriRa->hariRa,-,L2,0.037,0.056
N2139,hAriRa->hAriRI,-,L2,0.027,0.042
N4,AmrAta->amrAta,-,L2,0.037,0.055
N3284,pAYca->paYca,-,L2,0.036000000000000004,0.055
N2669,vEdyuta->vidyutA,-,L2,0.022,0.043000000000000003
N3074,jAraRa->jaraRa,-,L2,0.037,0.054
N2550,kAnta->kanta,-,L2,0.036000000000000004,0.055
N2551,kAnta->kAntA,-,L2,0.023,0.036000000000000004
N2552,kAnta->kAnti,-,L2,0.023,0.037
N2553,kAnta->kanti,-,L2,0.036000000000000004,0.055
N2554,kAnta->kAntI,-,L2,0.023,0.036000000000000004
N2555,Srama->Sram,L1,-,-,-
N2556,sOraRa->suraRa,-,L2,0.037,0.056
N2557,sOraRa->sUraRa,-,L2,0.037,0.056
N2558,sOraRa->soraRa,-,L2,0.038,0.056
N2559,Orasa->urasa,-,L2,0.038,0.057
N3007,SOBAYjana->SuBAYjana,-,L2,0.036000000000000004,0.055
N2396,vArAhakalpa->varAhakalpa,-,L2,0.037,0.056
N2397,prArTana->prArTanA,-,L2,0.037,0.055
N2394,tOza->tuz,-,L2,0.021,0.038
N2395,tOza->tUz,-,L2,0.02,0.036000000000000004
N2392,tOza->toza,-,L2,0.036000000000000004,0.054
N2393,tOza->tuzA,-,L2,0.021,0.039
N2390,tOza->tuza,-,L2,0.036000000000000004,0.054
N2391,tOza->tUza,-,L2,0.036000000000000004,0.054
N3001,jyOtiza->jyotiza,-,L2,0.037,0.054
N2398,vEkawa->vekawa,-,L2,0.036000000000000004,0.054
N2399,vEkawa->vikawa,-,L2,0.036000000000000004,0.054
N2778,vERa->veR,-,L2,0.021,0.037
N2779,pAWa->paW,-,L1,0.495,0.033
N3003,jyOtiza->jyotizI,-,L2,0.02,0.037
N3282,pAta->pati,-,L2,0.036000000000000004,0.055
N2770,GAsa->GAsi,-,L2,0.028,0.041
N2771,GAsa->Gasi,-,L2,0.038,0.056
N2772,vERa->viR,-,L1,0.929,0.003
N2773,vERa->veRa,-,L2,0.036000000000000004,0.054
N2774,vERa->veRA,-,L2,0.021,0.038
N2775,vERa->vIRA,-,L2,0.021,0.038
N2776,vERa->veRi,-,L2,0.021,0.037
N2777,vERa->veRI,-,L2,0.021,0.037
N3166,Apluta->apluta,-,L2,0.036000000000000004,0.054
N2751,sOtra->sUtrI,-,L2,0.031,0.048
N2803,kArta->kart,-,L2,0.037,0.055
N3164,mADumata->maDumatI,-,L2,0.036000000000000004,0.055
N1858,vEdarBa->vEdarBi,-,L2,0.038,0.053
N1859,vEdarBa->vidarBi,-,L2,0.038,0.054
N3165,mADumata->maDumat,-,L2,0.036000000000000004,0.055
N3281,pAta->pAti,-,L2,0.021,0.036000000000000004
N1850,rAjasa->rajasa,-,L2,0.038,0.054
N1851,rAjasa->rAjasI,-,L2,0.038,0.053
N1852,rAjasa->rajas,-,L2,0.038,0.054
N1853,SEvasidDAnta->SivasidDAnta,-,L2,0.038,0.055
N1854,vEdruma->vidruma,-,L2,0.037,0.055
N1855,vEdarBa->vidarBa,-,L2,0.036000000000000004,0.057
N1856,vEdarBa->vEdarBA,-,L2,0.037,0.054
N1857,vEdarBa->vidarBA,-,L2,0.037,0.054
N2172,Eqa->IqA,-,L2,0.02,0.037
N2173,Eqa->eqI,-,L2,0.019,0.035
N2170,Eqa->eqA,-,L2,0.02,0.036000000000000004
N2171,Eqa->iqA,-,L2,0.02,0.037
N919,vyAGra->vyAGrA,-,L2,0.027,0.039
N918,pOrARa->purARI,-,L2,0.025,0.042
N2174,rAjana->rajana,-,L2,0.036000000000000004,0.055
N2175,rAjana->rAjani,-,L2,0.036000000000000004,0.054
N915,mAruta->marut,-,L2,0.036000000000000004,0.055
N914,mAruta->mAruti,-,L2,0.027,0.041
N917,pOrARa->purARa,-,L2,0.037,0.055
N916,bADana->bADanA,-,L2,0.037,0.054
N911,kzEpra->kzipra,-,L2,0.037,0.056
N910,sAmba->samb,-,L2,0.038,0.055
N913,mAruta->maruta,-,L2,0.037,0.055
N912,kzEpra->kziprA,-,L2,0.024,0.042
N2604,tEttira->tittiri,-,L2,0.024,0.043000000000000003
N2605,prARana->prARanA,-,L2,0.036000000000000004,0.054
N2606,prARa->praRa,-,L2,0.037,0.057
N2607,prARa->prARi,-,L2,0.026000000000000002,0.042
N2600,OkAra->UkAra,-,L2,0.036000000000000004,0.055
N2601,OkAra->okAra,-,L2,0.036000000000000004,0.055
N2602,tEttira->tittira,-,L2,0.037,0.053
N2603,tEttira->tEttiri,-,L2,0.025,0.04
N2608,prARa->praRi,-,L2,0.037,0.057
N2609,prARa->prARI,-,L2,0.026000000000000002,0.041
N1933,BAsa->Bas,L1,L2,0.038,0.052000000000000005
N1932,BAsa->BAs,L1,L2,0.027,0.038
N1931,sOvarRanABa->suvarRanABi,-,L2,0.038,0.054
N1930,sOvarRanABa->suvarRanABa,-,L2,0.038,0.056
N1937,cAmuRqa->cAmuRqI,-,L2,0.023,0.034
N1936,cAmuRqa->cAmuRqA,-,L2,0.023,0.034
N1935,BAsa->Bas,-,L2,0.038,0.052000000000000005
N1934,BAsa->BAsI,-,L2,0.027,0.038
N3269,sAda->sadi,-,L2,0.037,0.057
N3268,sAda->sAdi,-,L2,0.026000000000000002,0.043000000000000003
N1939,kASyapa->kaSyapa,-,L2,0.036000000000000004,0.055
N1938,pEtra->pitr,-,L2,0.024,0.041
N3369,DEvata->DIvat,-,L2,0.036000000000000004,0.053
N847,ErAvata->irAvatI,-,L2,0.036000000000000004,0.054
N844,prASa->praS,-,L2,0.037,0.055
N842,prASa->praSI,-,L2,0.037,0.055
N840,vaha->vah,L1,L1,0.108,0.048
N848,ErAvata->irAvat,-,L2,0.036000000000000004,0.054
N3364,snAta->snAti,-,L2,0.027,0.043000000000000003
N2406,kAraRa->karaRi,-,L2,0.036000000000000004,0.056
N1587,kAra->karI,-,L2,0.036000000000000004,0.054
N2407,kAraRa->karaRI,-,L2,0.036000000000000004,0.056
N1739,kAca->kac,-,L1,0.482,0.033
N1738,dAridra->daridrI,-,L2,0.036000000000000004,0.055
N1731,tAmasa->tamasA,-,L2,0.037,0.055
N1730,tAmasa->tamasa,-,L2,0.037,0.055
N1733,tAmasa->tamas,-,L2,0.037,0.055
N1732,tAmasa->tAmasI,-,L2,0.038,0.054
N662,sOta->sUt,-,L2,0.027,0.037
N1734,rAga->rag,-,L1,0.453,0.036000000000000004
N1737,dAridra->daridrA,-,L2,0.036000000000000004,0.055
N1736,dAridra->daridra,-,L2,0.036000000000000004,0.055
N2404,kAraRa->karaRa,-,L2,0.036000000000000004,0.055
N753,pAra->pAra,L1,-,-,-
N752,nEmiza->nimiz,-,L2,0.021,0.036000000000000004
N750,nEmiza->nimiza,-,L2,0.037,0.054
N756,pAra->parA,-,L2,0.037,0.054
N754,pAra->para,-,L2,0.037,0.054
N758,pAra->pari,-,L2,0.037,0.054
N1595,hrAda->hrAdA,-,L2,0.027,0.043000000000000003
N506,yAjuza->yajuz,-,L2,0.037,0.054
N1597,Oraga->uraga,-,L2,0.036000000000000004,0.054
N1596,dArdura->dardura,L2,L2,0.036000000000000004,0.055
N1591,yOna->yoni,-,L2,0.02,0.037
N1590,yOna->yUni,-,L2,0.02,0.037
N1593,yOna->yonI,-,L2,0.02,0.036000000000000004
N1033,BAkta->Bakti,-,L2,0.038,0.053
N2954,kzApaRa->kzapaRI,-,L2,0.037,0.056
N2956,rAjahaMsa->rAjahaMsI,-,L2,0.038,0.056
N2957,KAta->KAti,-,L2,0.021,0.035
N1599,Oraga->uragI,-,L2,0.04,0.056
N504,vAda->vad,-,L2,0.038,0.054
N2952,kzApaRa->kzapaRa,-,L2,0.037,0.056
N2953,kzApaRa->kzapaRA,-,L2,0.036000000000000004,0.054
N1025,sOvarRa->sOvarRI,-,L2,0.04,0.052000000000000005
N1024,sOvarRa->suvarRA,-,L2,0.039,0.053
N1027,sAraGa->saraGA,-,L2,0.039,0.055
N1031,SvAsa->SvasA,-,L2,0.039,0.054
N1021,DAvana->DAvanI,-,L2,0.039,0.051000000000000004
N1020,DAvana->DAvani,-,L2,0.039,0.051000000000000004
N1023,sOvarRa->suvarRa,-,L2,0.039,0.053
N1022,DAvana->DavanI,-,L2,0.038,0.052000000000000005
