Node,Mapping,Goldlabel,Predict,L1 confidence,L2confidence
N1951,yATAtaTya->yaTAtaTa,L2,L2,0.076,0.08600000000000001
N1950,grAhya->grahi,-,L2,0.074,0.084
N1953,trisaMDya->trisaMDi,-,L1,0.076,0.07
N1952,vAriSaya->vAriSa,-,L2,0.075,0.077
N1959,madya->mada,-,L1,0.075,0.07100000000000001
N1958,duzprakampya->duzprakampa,-,L1,0.077,0.07200000000000001
N3096,sEnya->seni,-,L2,0.065,0.079
N829,kAmpilya->kAmpila,-,L2,0.075,0.079
N828,sAMkaTya->saMkaT,-,L2,0.075,0.08600000000000001
N825,Avantya->avanti,L2,L2,0.074,0.085
N824,vareRya->vareR,-,L1,0.075,0.07200000000000001
N827,sAMkaTya->saMkaTA,-,L2,0.075,0.08600000000000001
N826,Avantya->Avan,-,L2,0.074,0.078
N821,jalecarya->jalecara,-,L1,0.076,0.07200000000000001
N820,SvEtrya->SvitrA,-,L2,0.065,0.079
N823,vareRya->vareRa,-,L1,0.076,0.07200000000000001
N822,asADAraRya->asADAraRa,-,L1,0.076,0.073
N3097,sEnya->sinI,-,L2,0.065,0.079
N1536,anitya->ani,-,L2,0.075,0.076
N2409,tUrya->tUr,-,L1,0.067,0.054
N1483,vEhArya->vehAra,-,L2,0.075,0.08600000000000001
N1482,vEhArya->vEhAra,-,L2,0.075,0.079
N1481,vAtsya->vAtsI,-,L2,0.066,0.068
N1480,vAtsya->vAtsi,-,L2,0.067,0.069
N1487,Bidya->BidA,-,L1,0.064,0.054
N1486,vEhArya->vihArI,-,L2,0.067,0.08
N1485,vEhArya->vIhAra,-,L2,0.075,0.08600000000000001
N1484,vEhArya->vihAra,-,L2,0.075,0.08600000000000001
N1489,Bidya->Bid,-,L1,0.065,0.053
N1488,Bidya->Bidi,-,L1,0.063,0.053
N797,jApya->japa,-,L2,0.075,0.08600000000000001
N796,jApya->jApa,-,L2,0.074,0.078
N795,prAvfzya->pravfz,-,L2,0.075,0.08600000000000001
N794,prAvfzya->prAvfzA,-,L2,0.068,0.068
N793,prAvfzya->prAvfza,-,L2,0.075,0.079
N792,prAvfzya->prAvfz,L2,L2,0.066,0.068
N791,sugopya->sugopA,-,L1,0.069,0.058
N790,loBya->loBI,-,L1,0.064,0.052000000000000005
N3050,kOwilya->kuwilA,-,L2,0.065,0.079
N1719,veDya->veDa,-,L1,0.075,0.073
N1718,aviSaNkya->aviSaNkA,-,L1,0.076,0.073
N2413,rucya->rucI,-,L1,0.068,0.059000000000000004
N799,jApya->jap,-,L2,0.075,0.08600000000000001
N798,jApya->japA,-,L2,0.075,0.085
N1270,nEkfzwya->nikfzwa,-,L2,0.075,0.08600000000000001
N2412,rucya->ruci,-,L1,0.067,0.059000000000000004
N1271,pratihArya->pratihAra,-,L1,0.076,0.073
N2415,sahya->sah,-,L1,0.492,0.049
N1272,pratihArya->pratihArI,-,L1,0.076,0.073
N2414,sAhvaya->sAhva,-,L2,0.073,0.077
N1139,sOrya->sUri,-,L2,0.069,0.081
N1138,sOrya->suri,-,L2,0.066,0.079
N2417,sahya->sahA,-,L1,0.074,0.07100000000000001
N3051,hiraRyaya->hiraRya,-,L1,0.076,0.069
N1133,sOrya->sura,-,L2,0.075,0.09
N1132,sOrya->sOra,-,L2,0.075,0.082
N1131,sOrya->sur,-,L1,0.6910000000000001,0.029
N1130,UDanya->UDan,L2,L2,0.074,0.077
N1137,sOrya->sOri,-,L2,0.067,0.068
N1136,sOrya->surA,-,L2,0.067,0.079
N1135,sOrya->sora,-,L2,0.073,0.085
N1134,sOrya->sUra,-,L2,0.077,0.088
N2419,OdAsInya->udAsIna,L2,L2,0.074,0.084
N1276,prAcya->prAcA,-,L2,0.066,0.067
N2418,sahya->sahi,-,L1,0.074,0.07100000000000001
N1277,prAcya->praci,-,L2,0.073,0.085
N2790,sTAya->sTA,-,L2,0.067,0.068
N3018,KAdya->KAd,-,L2,0.064,0.066
N2791,sTAya->sTa,-,L2,0.075,0.091
N3012,AnuveSya->anuveSa,-,L2,0.048,0.458
N2796,Slokya->Sloka,-,L1,0.075,0.073
N3010,druhya->druha,-,L1,0.075,0.073
N2793,iBya->iBa,-,L1,0.074,0.074
N3016,KAdya->KadA,-,L2,0.073,0.08600000000000001
N3017,KAdya->KAdi,-,L2,0.062,0.065
N3014,KAdya->Kad,-,L1,0.462,0.052000000000000005
N2797,Slokya->Slok,-,L1,0.067,0.053
N519,vAcya->vac,L1,L2,0.074,0.085
N518,mahArAjya->mahArAja,-,L1,0.076,0.073
N2149,aviSvAsya->aviSvAsa,-,L1,0.076,0.074
N1009,OdArya->udAra,L2,L2,0.076,0.085
N1008,BAzya->Baz,-,L2,0.074,0.08600000000000001
N1007,BAzya->BAz,-,L2,0.064,0.065
N1006,BAzya->BazI,-,L2,0.073,0.085
N1005,BAzya->BAzA,-,L2,0.062,0.064
N1004,BAzya->Baza,-,L2,0.073,0.085
N515,trElokya->triloka,-,L2,0.076,0.089
N1002,tOlya->tUl,-,L2,0.064,0.078
N517,alakzya->alakza,-,L1,0.077,0.076
N1000,tOlya->tUlI,-,L2,0.062,0.077
N623,AKya->AKa,-,L2,0.073,0.076
N622,puzwya->puzwi,-,L1,0.064,0.053
N1225,Acarya->Acara,-,L2,0.075,0.079
N620,lAsya->lasA,-,L2,0.074,0.085
N627,durmelya->durmela,-,L1,0.076,0.07
N626,mAtsya->matsI,-,L2,0.076,0.085
N625,mAtsya->matsa,-,L2,0.076,0.085
N624,AKya->AKA,-,L2,0.062,0.064
N629,tulya->tulA,-,L1,0.066,0.055
N628,tulya->tula,-,L1,0.076,0.075
N1229,prAgalBya->pragalBA,-,L2,0.075,0.08600000000000001
N1228,prAgalBya->pragalBa,L2,L2,0.074,0.085
N1535,vEganDya->viganDi,-,L2,0.073,0.08600000000000001
N2882,vEdagDya->vEdagDa,-,L2,0.074,0.081
N2883,vEdagDya->vidagDA,-,L2,0.074,0.08600000000000001
N2880,bIjaDAnya->bIjaDAnI,-,L1,0.075,0.074
N2881,vEdagDya->vidagDa,-,L2,0.05,0.43
N2886,kanakAhvaya->kanakAhva,-,L1,0.076,0.07100000000000001
N2887,pAratantrya->pAratantra,-,L2,0.075,0.078
N2884,vEdagDya->vEdagDI,-,L2,0.075,0.079
N2885,Ocitya->ucita,-,L2,0.052000000000000005,0.421
N2888,pAratantrya->paratantra,-,L2,0.075,0.08600000000000001
N2889,mOgDya->mOgDa,-,L2,0.074,0.078
N2,AQya->AQa,-,L2,0.073,0.078
N1286,sodarya->sodara,L2,L1,0.077,0.077
N11,maNgalya->maNgala,L2,L2,0.076,0.077
N10,bAhuguRya->bahuguRa,L2,L2,0.074,0.084
N13,sOzirya->sOzira,-,L2,0.075,0.079
N12,maNgalya->maNgalA,-,L2,0.075,0.077
N15,sOzirya->suzirA,-,L2,0.07,0.081
N14,sOzirya->suzira,-,L2,0.076,0.08600000000000001
N17,nirAlasya->nirAlasa,-,L1,0.077,0.073
N16,nirveSya->nirveSa,-,L1,0.076,0.07200000000000001
N19,AnAya->anA,-,L2,0.074,0.08600000000000001
N18,vAtsalya->vatsala,-,L2,0.075,0.08600000000000001
N3118,sulaBya->sulaBA,-,L1,0.075,0.07
N2382,svAmya->svAmi,-,L2,0.067,0.07
N3027,udarya->udara,-,L2,0.077,0.079
N3111,nErASya->nirASa,-,L2,0.076,0.08700000000000001
N2742,APalya->aPala,-,L2,0.074,0.084
N1534,vEganDya->viganDA,-,L2,0.073,0.08700000000000001
N201,Arya->Ara,-,L2,0.074,0.078
N200,vESezya->viSeza,L2,L2,0.074,0.084
N203,Arya->ArA,-,L2,0.066,0.067
N202,Arya->ara,-,L2,0.075,0.085
N205,Arya->ari,-,L2,0.075,0.085
N204,Arya->arA,-,L2,0.075,0.085
N207,krOrya->krUra,L2,L2,0.074,0.083
N206,Arya->ArI,-,L2,0.066,0.067
N209,asaMcArya->asaMcAra,-,L1,0.076,0.07200000000000001
N208,krOrya->krUrA,-,L2,0.066,0.078
N2745,brAhmya->brahman,-,L2,0.058,0.36
N1573,gfhya->gfh,-,L1,0.065,0.052000000000000005
N1572,gfhya->gfhI,-,L1,0.064,0.052000000000000005
N1571,gfhya->gfhi,-,L1,0.063,0.053
N2239,SEGrya->SEGra,-,L2,0.074,0.081
N2238,SEGrya->SIGra,L2,L2,0.074,0.08600000000000001
N1570,gfhya->gfha,-,L1,0.075,0.074
N2231,sAkalya->sakalI,-,L2,0.076,0.09
N1577,avizaya->aviza,-,L1,0.074,0.069
N2233,sApiRqaya->sapiRqa,L2,L2,0.075,0.08600000000000001
N2232,yazwyAhvaya->yazwyAhva,-,L1,0.075,0.074
N2235,avaDya->avaDA,-,L1,0.075,0.074
N2234,avaDya->avaDa,-,L1,0.075,0.073
N2237,avaDya->avaDI,-,L1,0.075,0.073
N1576,ADarya->aDarA,-,L2,0.075,0.09
N1575,ADarya->aDara,-,L2,0.075,0.08700000000000001
N1574,ADarya->ADara,-,L2,0.075,0.081
N2185,vEttapAlya->vittapAla,-,L2,0.073,0.08700000000000001
N2184,ESvarya->ISvarI,-,L2,0.074,0.08600000000000001
N2095,arya->ara,-,L1,0.076,0.075
N2094,niyojya->yuj,L2,L1,0.065,0.053
N2097,arya->ari,-,L1,0.076,0.075
N2096,arya->arA,-,L1,0.076,0.075
N2091,tuBya->tuB,-,L1,0.066,0.052000000000000005
N2090,apraveSya->apraveSa,-,L1,0.076,0.07200000000000001
N2093,kOnaKya->kunaKI,-,L2,0.075,0.089
N2092,kOnaKya->kunaKa,-,L2,0.073,0.08700000000000001
N2099,nErantarya->nirantara,-,L2,0.075,0.08700000000000001
N2098,nErantarya->niraMtara,L2,L2,0.075,0.085
N2525,devya->devI,-,L1,0.064,0.054
N2524,devya->devi,-,L1,0.064,0.055
N2527,yATArTya->yaTArTa,L2,L2,0.075,0.084
N2188,sOmya->suma,-,L2,0.073,0.08600000000000001
N2521,tApasya->tapas,-,L2,0.076,0.08600000000000001
N2520,tApasya->tApasI,-,L2,0.075,0.08
N2523,devya->devA,-,L1,0.064,0.055
N2522,devya->deva,-,L2,0.076,0.078
N2529,vAnya->vana,L2,L2,0.074,0.08600000000000001
N2528,yATArTya->yaTArTA,-,L2,0.074,0.08600000000000001
N2709,vicitya->vici,-,L1,0.063,0.053
N2708,kapiYjalya->kapiYjali,-,L1,0.075,0.07100000000000001
N2705,prAgya->prAgra,-,L2,0.056,0.38
N2704,vanejya->vanejA,-,L1,0.074,0.07
N2707,kapiYjalya->kapiYjalA,-,L1,0.074,0.069
N2706,kapiYjalya->kapiYjala,-,L1,0.074,0.069
N2701,prAya->prA,-,L1,0.85,0.013000000000000001
N2700,EkASramya->ekASrama,-,L2,0.074,0.085
N2703,dvEviDya->dviviDa,-,L2,0.042,0.528
N2702,prAya->pra,-,L2,0.073,0.08700000000000001
N1829,pARqya->pARqi,-,L2,0.063,0.065
N1828,pARqya->paRqA,-,L2,0.073,0.084
N2951,AnukUlya->anukUla,-,L2,0.051000000000000004,0.427
N1825,prezya->prez,-,L1,0.068,0.057
N1824,prezya->preza,-,L1,0.076,0.075
N1827,pARqya->paRqa,-,L2,0.07200000000000001,0.084
N1826,pARqya->pARqa,-,L2,0.073,0.077
N1821,mfgya->mfgI,-,L1,0.063,0.052000000000000005
N1820,mfgya->mfgA,-,L1,0.064,0.052000000000000005
N1823,akAlya->akAla,-,L1,0.076,0.07200000000000001
N1822,mfgya->mfg,-,L1,0.065,0.051000000000000004
N928,avyatikramya->avyatikrama,-,L1,0.077,0.07100000000000001
N929,anaDigamya->anaDigama,-,L1,0.076,0.07
N2145,avAcya->avAc,-,L1,0.075,0.073
N2144,avAcya->avAcI,-,L1,0.075,0.073
N2143,avAcya->avAci,-,L1,0.075,0.073
N2142,avAcya->avAca,-,L1,0.075,0.073
N2141,cakzuzya->cakzuz,-,L1,0.075,0.073
N2140,cakzuzya->cakzuzI,-,L1,0.076,0.073
N920,kOSya->kuSa,-,L2,0.073,0.085
N921,kOSya->koSa,-,L2,0.073,0.084
N922,kOSya->kuSA,-,L2,0.063,0.078
N923,kOSya->koSA,-,L2,0.063,0.077
N924,kOSya->kuSi,-,L2,0.063,0.078
N925,kOSya->kOSI,-,L2,0.063,0.064
N926,kOSya->koSI,-,L2,0.063,0.077
N927,kOSya->kuS,-,L2,0.065,0.079
N2411,rucya->ruca,-,L2,0.077,0.08
N1920,sOvIrya->sOvIra,-,L2,0.075,0.078
N1921,sOvIrya->sOvIrI,-,L2,0.069,0.069
N1922,vEcakzaRya->vicakzaRa,L2,L2,0.074,0.08600000000000001
N1923,vEcakzaRya->vicakzaRA,-,L2,0.074,0.08600000000000001
N1924,viSezya->viSeza,-,L1,0.075,0.073
N1925,dEtya->diti,L2,L2,0.062,0.078
N1926,ISAnya->ISAna,-,L1,0.076,0.076
N1927,ISAnya->ISAnA,-,L1,0.066,0.054
N1928,ISAnya->ISAnI,-,L1,0.066,0.054
N1929,abanDya->abanDa,-,L1,0.075,0.07200000000000001
N3069,SAkalya->Sakala,-,L2,0.075,0.08600000000000001
N832,prAcInayogya->prAcInayoga,-,L2,0.075,0.079
N833,karavIrya->karavIra,-,L1,0.077,0.07200000000000001
N830,kAmpilya->kampila,-,L2,0.075,0.08700000000000001
N831,aruRodaya->aruRoda,-,L1,0.077,0.07200000000000001
N836,sahasya->sahasa,-,L1,0.076,0.07200000000000001
N837,sahasya->sahasA,-,L1,0.076,0.07200000000000001
N834,karavIrya->karavIrA,-,L1,0.077,0.07200000000000001
N835,pArzadya->parzad,L2,L2,0.075,0.084
N838,sahasya->sahas,-,L1,0.075,0.07100000000000001
N839,sadaya->sada,-,L1,0.075,0.073
N3,AQya->AQA,-,L2,0.062,0.064
N1986,nABya->nABI,-,L2,0.063,0.065
N2511,pAyya->pAya,-,L2,0.074,0.079
N1987,nABya->nAB,-,L2,0.064,0.066
N1532,vEganDya->veganDa,-,L2,0.073,0.08600000000000001
N784,DanAya->DanA,-,L2,0.075,0.077
N785,antya->anta,L2,L2,0.075,0.075
N786,AvasaTya->AvasaTa,L2,L2,0.076,0.08
N787,AvasaTya->avasaTa,-,L2,0.075,0.08600000000000001
N780,Asya->asi,-,L2,0.074,0.08700000000000001
N781,Asya->asI,-,L2,0.074,0.08700000000000001
N782,agarvya->agarva,-,L1,0.076,0.073
N783,surAhvaya->surAhva,-,L1,0.077,0.075
N1726,anATya->anATa,-,L1,0.075,0.074
N1727,anATya->anATA,-,L1,0.075,0.073
N1724,OpaDarmya->upaDarma,L2,L2,0.075,0.085
N1725,atanaya->atana,-,L1,0.075,0.074
N788,yamahAsya->yamahAsa,-,L1,0.076,0.074
N789,loBya->loBa,-,L1,0.075,0.073
N1720,veDya->veDA,-,L1,0.064,0.053
N1721,veDya->veD,-,L1,0.065,0.052000000000000005
N2355,bAlya->bali,-,L2,0.075,0.08600000000000001
N2439,rAjya->raja,-,L2,0.074,0.088
N60,carmakArya->carmakAra,-,L1,0.076,0.07200000000000001
N61,BEkzya->BikzA,L2,L2,0.063,0.077
N62,BEkzya->BEkza,-,L2,0.074,0.078
N63,BEkzya->Bikz,-,L2,0.064,0.078
N64,akalya->akala,-,L1,0.076,0.07100000000000001
N65,akalya->akalA,-,L1,0.076,0.07100000000000001
N66,akalya->akali,-,L1,0.075,0.07100000000000001
N67,prEzya->prEza,-,L2,0.074,0.078
N68,prEzya->preza,-,L2,0.075,0.085
N69,prEzya->prez,-,L2,0.066,0.08
N3009,pArjanya->parjanI,-,L2,0.075,0.085
N3008,vacAdya->vacAdi,-,L1,0.075,0.07100000000000001
N1371,ayaSasya->ayaSas,-,L1,0.075,0.07
N1588,manuzya->manuza,-,L1,0.075,0.073
N1589,manuzya->manuzI,-,L1,0.075,0.073
N1370,nAkulAnDya->nakulAnDa,-,L2,0.077,0.08700000000000001
N1582,vEparItya->viparIta,L2,L2,0.074,0.085
N1583,rahasya->rahasa,-,L1,0.076,0.07100000000000001
N1580,rAjaDAnya->rAjaDAna,-,L2,0.074,0.077
N1581,rAjaDAnya->rAjaDAnI,-,L2,0.074,0.078
N1586,agrya->agrA,-,L1,0.074,0.07
N1373,srotasya->srotas,L2,L1,0.075,0.074
N1584,rahasya->rahas,-,L1,0.075,0.07100000000000001
N1585,agrya->agra,-,L1,0.074,0.07
N2433,ukTya->ukTa,-,L2,0.077,0.077
N1038,kupya->kup,-,L1,0.92,0.006
N1039,kupya->kupa,-,L1,0.076,0.074
N508,rOpya->rUpa,L1,L2,0.074,0.084
N509,rOpya->rupa,-,L2,0.075,0.08600000000000001
N1032,lakzya->lakz,-,L1,0.076,0.07
N507,puzya->puz,-,L1,0.066,0.053
N1030,lakzya->lakza,-,L1,0.075,0.07
N505,puzya->puza,-,L2,0.076,0.076
N502,spfhya->spfh,L2,L1,0.069,0.058
N503,pArTakya->pfTaka,L2,L2,0.074,0.084
N500,kOmArya->kumArI,-,L2,0.068,0.08
N501,aKaRqya->aKaRqa,-,L1,0.074,0.068
N1212,varcasya->varcas,-,L1,0.076,0.07200000000000001
N1213,durArADya->durArADa,-,L1,0.076,0.07100000000000001
N632,tulya->tul,-,L1,0.067,0.054
N633,unnaya->unna,-,L1,0.074,0.069
N1216,sampradAya->sampradA,-,L1,0.077,0.07100000000000001
N1217,prASya->prASa,-,L2,0.075,0.079
N636,musalya->musala,L2,L1,0.075,0.07200000000000001
N637,AyaTAtaTya->AyaTAtaTa,L2,L2,0.074,0.077
N638,AyaTAtaTya->ayaTAtaTA,-,L2,0.073,0.084
N639,trEvidya->trEvida,-,L2,0.074,0.078
N1218,prASya->prASA,-,L2,0.066,0.067
N1219,prASya->praSI,-,L2,0.075,0.08600000000000001
N3024,vEcitya->vicita,-,L2,0.047,0.47200000000000003
N2416,sahya->saha,-,L1,0.075,0.074
N465,sAsya->sAsi,-,L2,0.065,0.067
N2899,sAhAyya->sAhAya,-,L2,0.075,0.08
N1728,nEbiqya->nibiqa,L2,L2,0.074,0.08600000000000001
N2895,Apavargya->apavarga,-,L2,0.075,0.08700000000000001
N2894,Aditya->Adi,-,L2,0.063,0.066
N2897,sItya->sItA,-,L2,0.019,0.776
N1729,prARItya->praRIta,L2,L2,0.075,0.08600000000000001
N2891,mOgDya->mugDA,-,L2,0.063,0.077
N2890,mOgDya->mugDa,-,L2,0.075,0.084
N2893,Aditya->aditi,-,L2,0.049,0.446
N2892,satya->sat,-,L2,0.048,0.466
N1106,vaMSya->vaMSa,-,L1,0.074,0.073
N1107,vaMSya->vaMSI,-,L1,0.075,0.07200000000000001
N1104,cAlya->calA,-,L2,0.073,0.08700000000000001
N1105,cAlya->cali,-,L2,0.073,0.08700000000000001
N1102,cAlya->cAla,-,L2,0.074,0.079
N1103,cAlya->cala,-,L2,0.073,0.08700000000000001
N1100,nErlajjya->nirlajja,L2,L2,0.075,0.08600000000000001
N1101,cAlya->cal,-,L1,0.455,0.053
N1458,dOrbalya->dOrbala,-,L2,0.074,0.079
N1459,dOrbalya->durbalA,-,L2,0.075,0.08700000000000001
N1108,aviDAya->aviDA,-,L1,0.075,0.07200000000000001
N1109,Ozmya->zyaYuzma,L2,L1,0.075,0.074
N1722,kOsIdya->kusIda,L2,L2,0.076,0.085
N1723,kutIrTya->kutIrTa,-,L1,0.077,0.073
N1897,Danya->DanI,-,L2,0.075,0.076
N1891,pOrRamAsya->pOrRamAsI,-,L2,0.076,0.079
N2136,mahABAgya->mahABAgA,-,L1,0.075,0.073
N2137,adaRqya->adaRqa,-,L1,0.075,0.073
N2794,iBya->iBI,-,L1,0.063,0.052000000000000005
N3070,SAkalya->SAkali,-,L2,0.075,0.079
N2965,mAhizya->mahiza,-,L2,0.074,0.08600000000000001
N3071,SAkalya->SakalI,-,L2,0.075,0.08600000000000001
N216,kASmarya->kASmara,-,L2,0.076,0.08
N217,kASmarya->kASmarI,-,L2,0.076,0.08
N214,nasya->nasA,-,L2,0.076,0.078
N215,nasya->nasi,-,L2,0.076,0.078
N212,nasya->nas,-,L1,0.375,0.061
N213,nasya->nasa,-,L2,0.076,0.078
N210,tEkzRya->tIkzRa,-,L2,0.073,0.085
N211,tEkzRya->tIkzRA,-,L2,0.063,0.077
N1530,paradArya->paradAra,L2,L1,0.076,0.076
N218,kASmarya->kaSmarI,-,L2,0.076,0.08700000000000001
N219,amImAMsya->amImAMsA,-,L1,0.076,0.073
N3094,sEnya->sena,-,L2,0.076,0.08700000000000001
N2138,apacaya->apaca,-,L1,0.075,0.073
N2139,cakzuzya->cakzuza,-,L1,0.076,0.073
N4,kOsalya->kOsala,-,L2,0.075,0.078
N2669,yAjYavalkya->yajYavalka,-,L2,0.075,0.08600000000000001
N3074,prAtikUlya->pratikUl,-,L2,0.076,0.08700000000000001
N2550,druvaya->vayadru,L2,L1,0.076,0.075
N2551,Otsukya->utsuka,L2,L2,0.076,0.084
N2552,prAmARya->pramARa,L2,L2,0.075,0.084
N2553,prAmARya->pramARI,-,L2,0.075,0.08600000000000001
N2554,uruzya->uruzA,-,L1,0.068,0.056
N2555,uruzya->uruz,-,L1,0.067,0.056
N2556,aNkya->aNka,-,L1,0.075,0.07
N2557,aNkya->aNkI,-,L1,0.075,0.07
N2558,aNkya->aNk,-,L1,0.075,0.07100000000000001
N2559,anAcArya->anAcAra,-,L1,0.076,0.073
N3007,pAScAtya->paScAt,-,L2,0.046,0.486
N2396,mAhAtmya->mahAtmA,-,L2,0.073,0.08700000000000001
N2397,upacaya->upaca,-,L1,0.074,0.07100000000000001
N2394,vEDurya->vEDurI,-,L2,0.068,0.068
N2395,pAwalya->pAwala,L2,L2,0.075,0.079
N2392,nAstikya->nAstika,L2,L2,0.076,0.079
N2393,vEDurya->viDura,L2,L2,0.075,0.084
N2390,mARikya->maRikA,-,L2,0.075,0.08600000000000001
N2391,akAmya->akAma,-,L1,0.076,0.07200000000000001
N3001,nEHsnehya->niHsneha,-,L2,0.074,0.08700000000000001
N2398,vEralya->virala,L2,L2,0.074,0.085
N2399,SIrzaRya->SIrzan,L2,L1,0.074,0.074
N2778,durgamya->durgamA,-,L1,0.076,0.074
N2779,durgamya->durgam,-,L1,0.075,0.074
N3003,anudaya->anuda,-,L1,0.075,0.07100000000000001
N2770,vimAya->vimA,-,L1,0.065,0.054
N2771,AjIvya->AjIva,-,L2,0.074,0.077
N2772,AjIvya->ajIva,-,L2,0.075,0.08600000000000001
N2773,AjIvya->AjIv,-,L2,0.063,0.065
N2774,aprativArya->aprativAra,-,L1,0.076,0.073
N2775,aDijya->aDija,-,L1,0.075,0.07
N2776,aDijya->aDiji,-,L1,0.075,0.07200000000000001
N2777,durgamya->durgama,-,L1,0.076,0.074
N2751,brAhmya->brahmI,-,L2,0.074,0.085
N2803,vElomya->viloma,-,L2,0.049,0.449
N1858,tApya->tapa,-,L2,0.074,0.08700000000000001
N1859,tApya->tapA,-,L2,0.074,0.08600000000000001
N1850,lokya->lok,-,L1,0.919,0.006
N1851,lokya->loka,-,L1,0.076,0.074
N1852,pArivetrya->parivetf,L2,L2,0.075,0.085
N1853,tatratya->tatra,L2,L1,0.075,0.074
N1854,SOzirya->SOzira,-,L2,0.075,0.079
N1855,SOzirya->Suzira,-,L2,0.076,0.08700000000000001
N1856,SOzirya->SuzirA,-,L2,0.067,0.08
N1857,tApya->tApa,-,L2,0.074,0.079
N2172,snEgDya->snigD,L2,L2,0.067,0.08
N2173,snEgDya->snigDa,-,L2,0.074,0.08600000000000001
N2170,kuDya->kuDI,-,L1,0.065,0.053
N2171,kuDya->kuD,-,L1,0.067,0.053
N919,kOSya->kOSa,-,L2,0.074,0.078
N918,akArya->akAra,-,L1,0.076,0.07200000000000001
N2174,snEgDya->snigDA,-,L2,0.065,0.079
N2175,lOlya->lola,-,L2,0.073,0.085
N915,AnDya->anD,-,L2,0.074,0.085
N914,AnDya->anDA,-,L2,0.073,0.084
N917,puRqarya->puRqara,-,L1,0.076,0.074
N916,nirvikalpya->nirvikalpa,-,L1,0.077,0.07200000000000001
N911,naBasya->naBas,L2,L1,0.075,0.073
N910,sTErya->sTir,-,L2,0.068,0.081
N913,AnDya->anDa,L2,L2,0.073,0.083
N912,naBasya->naBasa,-,L1,0.076,0.07100000000000001
N2604,hfdya->hfda,-,L2,0.077,0.077
N2605,hfdya->hfdi,-,L1,0.064,0.055
N2606,tvacya->tvaca,-,L1,0.074,0.074
N2607,tvacya->tvacA,-,L1,0.074,0.074
N2600,ArGya->ArGA,L2,L2,0.065,0.067
N2601,ArGya->arGa,-,L2,0.074,0.08600000000000001
N2602,ArGya->arG,-,L2,0.075,0.085
N2603,hfdya->hfd,L2,L1,0.065,0.054
N2608,tvacya->tvac,-,L1,0.075,0.074
N2609,marudeSya->marudeSa,-,L1,0.076,0.074
N1933,gAYjikAya->gaYjikA,-,L2,0.074,0.08600000000000001
N1932,agarhya->agarhA,-,L1,0.077,0.07200000000000001
N1931,nErmalya->nirmala,-,L2,0.074,0.08600000000000001
N1930,cakrAhvaya->cakrAhva,-,L1,0.077,0.073
N1937,asanAdya->asanAdi,-,L1,0.076,0.07200000000000001
N1936,avidya->avid,-,L1,0.074,0.07100000000000001
N1935,avidya->avida,-,L1,0.075,0.073
N1934,durvigAhya->durvigAha,-,L1,0.076,0.075
N1939,cAturviDya->caturviDa,-,L2,0.075,0.08600000000000001
N1938,cAturviDya->cAturviDa,-,L2,0.075,0.079
N847,kORya->kUR,-,L2,0.064,0.078
N846,kORya->koRi,-,L2,0.062,0.077
N845,kORya->kURi,-,L2,0.062,0.077
N844,kORya->kuRi,-,L2,0.063,0.078
N843,kORya->koRa,-,L2,0.074,0.085
N842,kORya->kuRa,-,L2,0.074,0.085
N841,kORya->kuR,-,L1,0.913,0.007
N840,Acaya->Aca,-,L2,0.074,0.077
N849,Ayuzya->Ayuza,-,L2,0.075,0.078
N848,Ayuzya->Ayus,L2,L2,0.067,0.068
N2406,DUpya->DUp,-,L1,0.065,0.051000000000000004
N663,svAsTya->svasTa,L2,L2,0.074,0.085
N1587,agrya->agri,-,L1,0.074,0.07100000000000001
N2407,tUrya->tUra,-,L1,0.076,0.07200000000000001
N1739,anaBijYAya->anaBijYA,-,L1,0.075,0.07200000000000001
N1738,kAdambarya->kAdambarI,-,L2,0.075,0.079
N1731,mOYjya->mOYja,-,L2,0.074,0.079
N1730,pOlastya->pulasti,L2,L2,0.075,0.08600000000000001
N1733,mOYjya->mOYjI,-,L2,0.062,0.064
N1732,mOYjya->muYja,-,L2,0.074,0.08700000000000001
N662,nyAya->nya,-,L2,0.074,0.09
N1734,mOYjya->muYj,-,L2,0.064,0.079
N1737,kAdambarya->kAdambara,-,L2,0.075,0.079
N1736,pAriSezya->pariSez,-,L2,0.075,0.08700000000000001
N2404,DUpya->DUpa,-,L1,0.074,0.07
N753,sEkya->sEka,-,L2,0.076,0.079
N752,sEkya->sek,-,L1,0.8,0.017
N751,pArimAMqalya->parimaMqala,L2,L2,0.076,0.085
N750,SryAhvaya->SryAhva,-,L2,0.075,0.079
N757,kIrtanya->kIrtana,-,L1,0.076,0.07100000000000001
N756,sEkya->sIk,-,L2,0.067,0.08
N755,sEkya->sik,-,L2,0.067,0.08
N754,sEkya->seka,-,L2,0.074,0.085
N759,yatratya->yatra,L2,L1,0.075,0.073
N758,kIrtanya->kIrtanA,-,L1,0.076,0.07200000000000001
N1595,fzya->fzi,-,L1,0.063,0.052000000000000005
N506,puzya->puzA,-,L1,0.065,0.055
N1597,nEpuRya->nEpuRa,-,L2,0.074,0.078
N1596,prayogya->prayoga,-,L1,0.075,0.07100000000000001
N1591,Alasya->alasa,-,L2,0.075,0.08600000000000001
N1590,Alasya->Alasa,-,L2,0.075,0.078
N1593,payasya->payas,L2,L1,0.075,0.074
N1033,dOrgatya->durgata,L2,L2,0.075,0.084
