+---	Results for Step 2 part 29	---+


Results as compiled on 22-08-2016 23:34


+-----------+------+--------+
|   Detail  |  L1  |   L2   |
+-----------+------+--------+
| Precision | 75.0 | 61.111 |
|   Recall  | 30.0 | 91.666 |
|  Accuracy |  =>  | 63.636 |
+-----------+------+--------+

+-------+------------------------------------------+-----------+---------+---------------+--------------+
|  Node |                 Mapping                  | Goldlabel | Predict | L1 confidence | L2confidence |
| N2551 |              karRaka->karRa              |     -     |    L2   |      0.01     |    0.012     |
| N2552 |               vaDaka->vaDa               |     -     |    L2   |      0.01     |    0.012     |
| N2553 |            kArpAsaka->kArpAsa            |     -     |    L2   |     0.012     |    0.012     |
| N2554 |            kArpAsaka->karpAsa            |     -     |    L1   |     0.017     |    0.014     |
| N2555 |             kuwIraka->kuwIra             |     -     |    L2   |      0.01     |    0.012     |
| N2556 |               arBaka->arBa               |     -     |    L2   |      0.01     |    0.012     |
| N2557 |               pelaka->pela               |     -     |    L2   |      0.01     |    0.011     |
| N2558 |            nirGAtaka->nirGAta            |     -     |    L2   |      0.01     |    0.012     |
| N2559 |              pArvaka->parva              |     -     |    L1   |     0.014     |    0.013     |
| N3007 |               Adyaka->Adya               |     -     |    L2   |     0.012     |    0.012     |
| N2396 |               jIraka->jIra               |     -     |    L2   |      0.01     |    0.011     |
| N2397 |            sApatnaka->sApatna            |     -     |    L1   |     0.012     |    0.012     |
| N2394 |           DUmasAraka->DUmasAra           |     -     |    L2   |      0.01     |    0.012     |
| N2395 |            vAwyAlaka->vAwyAla            |     -     |    L2   |     0.012     |    0.012     |
| N2392 |              vatsaka->vatsa              |     -     |    L2   |     0.011     |    0.012     |
| N2393 |          pItaratnaka->pItaratna          |     -     |    L2   |      0.01     |    0.012     |
| N2390 |         nirvikalpaka->nirvikalpa         |     -     |    L2   |      0.01     |    0.012     |
| N2391 |             muzitaka->muzita             |     -     |    L2   |      0.01     |    0.012     |
| N3001 |              BrAmaka->Brama              |     -     |    L1   |     0.019     |    0.014     |
| N2398 |            sApatnaka->sapatna            |     -     |    L1   |     0.016     |    0.013     |
| N2399 |             pAradaka->pArada             |     -     |    L2   |     0.012     |    0.012     |
| N2778 |            kuraNgaka->kuraNga            |     -     |    L2   |     0.009     |    0.011     |
| N2779 |           prakIrRaka->prakIrRa           |     -     |    L2   |     0.009     |    0.011     |
| N3003 |             braDnaka->braDna             |     -     |    L2   |      0.01     |    0.012     |
| N2770 |              AjIvaka->AjIva              |     -     |    L2   |     0.011     |    0.012     |
| N2771 |              AjIvaka->ajIva              |     -     |    L1   |     0.016     |    0.013     |
| N2772 |           kfzRABraka->kfzRABra           |     -     |    L2   |      0.01     |    0.012     |
| N2773 |            kUrpAsaka->kUrpAsa            |     -     |    L2   |      0.01     |    0.012     |
| N2774 |             gavezaka->gaveza             |     -     |    L2   |     0.009     |    0.011     |
| N2775 |                ajaka->aja                |     -     |    L2   |     0.009     |    0.011     |
| N2776 |             viBedaka->viBeda             |     -     |    L2   |     0.009     |    0.011     |
| N2777 |            vilakzaka->vilakza            |     -     |    L2   |     0.009     |    0.011     |
| N3166 |             akarmaka->akarma             |     -     |    L2   |     0.009     |    0.011     |
| N2751 |         avisaMvAdaka->avisaMvAda         |     -     |    L2   |      0.01     |    0.011     |
| N2803 |             hrasvaka->hrasva             |     -     |    L2   |      0.01     |    0.011     |
| N3164 |               vAraka->vAra               |     -     |    L2   |      0.01     |    0.011     |
| N1858 |             rocanaka->rocana             |     -     |    L2   |      0.01     |    0.012     |
| N1859 |              Ajaka->ajAnAM               |     -     |    L1   |     0.014     |    0.013     |
| N3165 |           jalaSozaka->jalaSoza           |     -     |    L2   |     0.009     |    0.011     |
| N1850 |              ADAraka->aDAra              |     -     |    L1   |     0.016     |    0.014     |
| N1851 |           sOraBeyaka->sOraBeya           |     -     |    L2   |     0.012     |    0.012     |
| N1852 |          nfpAvartaka->nfpAvarta          |     -     |    L2   |      0.01     |    0.012     |
| N1853 |             mAraRaka->mAraRa             |     -     |    L2   |     0.012     |    0.012     |
| N1854 |             mAraRaka->maraRa             |     -     |    L1   |     0.018     |    0.014     |
| N1855 |            avaBAsaka->avaBAsa            |     -     |    L2   |      0.01     |    0.012     |
| N1856 |               mAlaka->mAla               |     -     |    L2   |     0.011     |    0.012     |
| N1857 |               mAlaka->mala               |     -     |    L1   |     0.014     |    0.013     |
| N2172 |             recanaka->recana             |     -     |    L2   |      0.01     |    0.011     |
| N2173 |              pucCaka->pucCa              |     -     |    L2   |      0.01     |    0.011     |
| N2170 |           tridaRqaka->tridaRqa           |     -     |    L2   |      0.01     |    0.012     |
| N2171 |              sPuwaka->sPuwa              |     -     |    L2   |      0.01     |    0.011     |
|  N919 |              pOzpaka->puzpa              |     -     |    L1   |     0.014     |    0.013     |
|  N918 |              pOzpaka->pOzpa              |     -     |    L2   |     0.012     |    0.012     |
| N2174 |              postaka->posta              |     -     |    L2   |      0.01     |    0.011     |
| N2175 |             gopAyaka->gopAya             |     -     |    L2   |      0.01     |    0.012     |
|  N915 |          asipattraka->asipattra          |     -     |    L2   |      0.01     |    0.012     |
|  N914 |             zoqaSaka->zoqaSa             |     -     |    L2   |      0.01     |    0.012     |
|  N917 |            pralepaka->pralepa            |     -     |    L2   |      0.01     |    0.012     |
|  N916 |               arDaka->arDa               |     -     |    L2   |      0.01     |    0.012     |
|  N911 |            utkleSaka->utkleSa            |     -     |    L2   |      0.01     |    0.012     |
|  N910 |           anavekzaka->anavekza           |     -     |    L2   |      0.01     |    0.012     |
|  N913 |             vilAsaka->vilAsa             |     -     |    L2   |      0.01     |    0.012     |
|  N912 |             avarRaka->avarRa             |     -     |    L2   |      0.01     |    0.012     |
| N2604 |            apaGAtaka->apaGAta            |     -     |    L2   |      0.01     |    0.011     |
| N2605 |             masUraka->masUra             |     -     |    L2   |      0.01     |    0.012     |
| N2606 |              sarjaka->sarja              |     -     |    L2   |      0.01     |    0.012     |
| N2607 |               Arzaka->Arza               |     -     |    L2   |     0.011     |    0.012     |
| N2600 |              nyAsaka->nyAsa              |     -     |    L2   |     0.012     |    0.012     |
| N2601 |             vAlukaka->vAluka             |     -     |    L2   |     0.012     |    0.012     |
| N2602 |              dugDaka->dugDa              |     -     |    L2   |      0.01     |    0.012     |
| N2603 |              vittaka->vitta              |     -     |    L2   |      0.01     |    0.012     |
| N2608 |            sampuwaka->sampuwa            |     -     |    L2   |      0.01     |    0.012     |
| N2609 |               tfRaka->tfRa               |     -     |    L2   |      0.01     |    0.012     |
| N1933 |            kOkzeyaka->kOkzeya            |     -     |    L2   |     0.012     |    0.012     |
| N1932 |          kAlasUtraka->kAlasUtra          |     -     |    L2   |     0.012     |    0.012     |
| N1931 |            SiKitraka->SiKitra            |     -     |    L2   |      0.01     |    0.012     |
| N1930 |              Sukraka->Sukra              |     -     |    L2   |      0.01     |    0.012     |
| N1937 |              rUpyaka->rUpya              |     -     |    L2   |     0.011     |    0.012     |
| N1936 |             paramaka->parama             |     -     |    L2   |      0.01     |    0.012     |
| N1935 |             AcAryaka->AcArya             |     -     |    L2   |     0.012     |    0.012     |
| N1934 |          nAgadantaka->nAgadanta          |     -     |    L2   |     0.012     |    0.012     |
| N1939 |            kapardaka->kaparda            |     -     |    L2   |      0.01     |    0.012     |
| N1938 |           brAhmaRaka->brAhmaRa           |     -     |    L2   |     0.012     |    0.012     |
|  N847 |              sTAlaka->sTAla              |     -     |    L2   |     0.012     |    0.012     |
|  N846 |        BUmikadambaka->BUmikadamba        |     -     |    L2   |      0.01     |    0.012     |
|  N845 |            avaBfTaka->avaBfTa            |     -     |    L2   |      0.01     |    0.012     |
|  N844 |            SramaRaka->SramaRa            |     -     |    L2   |      0.01     |    0.012     |
|  N843 |             ekAmraka->ekAmra             |     -     |    L2   |      0.01     |    0.012     |
|  N842 |            sPuritaka->sPurita            |     -     |    L2   |      0.01     |    0.012     |
|  N841 |             sasUtaka->sasUta             |     -     |    L2   |      0.01     |    0.012     |
|  N840 |               vedaka->veda               |     -     |    L2   |      0.01     |    0.012     |
|  N849 |           gokzveqaka->gokzveqa           |     -     |    L2   |      0.01     |    0.011     |
|  N848 |              sTAlaka->sTala              |     -     |    L1   |     0.019     |    0.014     |
| N2406 |            sTOReyaka->sTOReya            |     -     |    L2   |     0.012     |    0.012     |
|  N663 |            kukkuwaka->kukkuwa            |     -     |    L2   |      0.01     |    0.011     |
| N1587 |            mahAntaka->mahAnta            |     -     |    L2   |      0.01     |    0.012     |
| N2407 |          BadrapIWaka->BadrapIWa          |     -     |    L2   |      0.01     |    0.012     |
| N1739 |            karaYjaka->karaYja            |     -     |    L2   |     0.011     |    0.012     |
| N1738 |              KaRqaka->KaRqa              |     -     |    L2   |     0.009     |    0.011     |
| N1731 |             vEkftaka->vEkfta             |     -     |    L2   |     0.011     |    0.011     |
| N1730 |              SUdraka->SUdra              |     -     |    L2   |      0.01     |    0.012     |
| N1733 |            samudgaka->samudga            |     -     |    L2   |      0.01     |    0.012     |
| N1732 |             vEkftaka->vikfta             |     -     |    L1   |     0.014     |    0.013     |
|  N662 |           jalanIlaka->jalanIla           |     -     |    L2   |      0.01     |    0.012     |
| N1734 |             virUQaka->virUQa             |     -     |    L2   |      0.01     |    0.012     |
| N1737 |             valayaka->valaya             |     -     |    L2   |     0.009     |    0.011     |
| N1736 |         tIkzRasAraka->tIkzRasAra         |     -     |    L2   |     0.009     |    0.011     |
| N2404 |              lakzaka->lakza              |     -     |    L2   |      0.01     |    0.012     |
|  N753 |               kAsaka->kasa               |     -     |    L1   |     0.018     |    0.014     |
|  N752 |               kAsaka->kAsa               |     -     |    L2   |     0.012     |    0.012     |
|  N751 |         dIrGadaRqaka->dIrGadaRqa         |     -     |    L2   |      0.01     |    0.012     |
|  N750 |          indragopaka->indragopa          |     -     |    L2   |      0.01     |    0.012     |
|  N757 |              nagnaka->nagna              |     -     |    L2   |     0.009     |    0.304     |
|  N756 |            kAlindaka->kalinda            |     -     |    L1   |     0.017     |    0.014     |
|  N755 |            kAlindaka->kAlinda            |     -     |    L2   |     0.012     |    0.012     |
|  N754 |            muYjAtaka->muYjAta            |     -     |    L2   |      0.01     |    0.012     |
|  N759 |            sEMhalaka->siMhala            |     -     |    L1   |     0.014     |    0.013     |
|  N758 |            sEMhalaka->sEMhala            |     -     |    L2   |     0.012     |    0.012     |
| N1595 |            duzkftaka->duzkfta            |     -     |    L2   |     0.009     |    0.011     |
|  N506 |                upaka->upa                |     -     |    L2   |      0.01     |    0.012     |
| N1597 |               kOlaka->kula               |     -     |    L1   |     0.015     |    0.013     |
| N1596 |               kOlaka->kOla               |     -     |    L2   |     0.012     |    0.012     |
| N1591 |          piRqatElaka->piRqatEla          |     -     |    L2   |      0.01     |    0.011     |
| N1590 |          uzwraDUmaka->uzwraDUma          |     -     |    L2   |      0.01     |    0.012     |
| N1593 |             sObalaka->sObala             |     -     |    L2   |     0.012     |    0.012     |
| N1033 |               pIWaka->pIWa               |     -     |    L2   |      0.01     |    0.012     |
| N2954 |             mAnuzaka->manuza             |     -     |    L1   |     0.016     |    0.013     |
| N2955 |          pratipAdaka->pratipAda          |     -     |    L2   |      0.01     |    0.012     |
| N2956 |           SrAvastaka->SrAvasta           |     -     |    L2   |     0.011     |    0.012     |
| N2957 |              pfzWaka->pfzWa              |     -     |    L2   |      0.01     |    0.011     |
| N1599 |               kOlaka->kola               |     -     |    L1   |     0.015     |    0.013     |
|  N504 |            gosTAnaka->gosTAna            |     -     |    L2   |      0.01     |    0.012     |
| N2952 |              kzOmaka->kzoma              |     -     |    L1   |     0.017     |    0.013     |
| N2953 |             mAnuzaka->mAnuza             |     -     |    L2   |     0.011     |    0.012     |
| N1025 |             utkocaka->utkoca             |     -     |    L2   |      0.01     |    0.012     |
| N1024 |              kupyaka->kupya              |     -     |    L2   |      0.01     |    0.011     |
| N1027 |            kulatTaka->kulatTa            |     -     |    L2   |      0.01     |    0.012     |
| N1031 |            paYcAlaka->paYcAla            |     -     |    L2   |     0.011     |    0.012     |
| N1021 |             alaktaka->alakta             |     -     |    L2   |      0.01     |    0.012     |
| N1020 |              aDUmaka->aDUma              |     -     |    L2   |      0.01     |    0.012     |
| N1023 |              kzupaka->kzupa              |     -     |    L2   |      0.01     |    0.012     |
| N1022 |            savIryaka->savIrya            |     -     |    L2   |      0.01     |    0.012     |
| N1036 |             nizAdaka->nizAda             |     -     |    L2   |      0.01     |    0.012     |
| N1029 |             lohitaka->lohita             |     -     |    L2   |     0.011     |    0.012     |
| N1028 |            saMtApaka->saMtApa            |     -     |    L2   |      0.01     |    0.012     |
| N1037 |              dIptaka->dIpta              |     -     |    L2   |      0.01     |    0.012     |
| N1034 |              mardaka->marda              |     -     |    L2   |      0.01     |    0.012     |
| N1035 |          pallivAhaka->pallivAha          |     -     |    L2   |      0.01     |    0.012     |
|  N605 |             viSezaka->viSeza             |     -     |    L2   |      0.01     |    0.012     |
|  N604 |         kiMnimittaka->kiMnimitta         |     -     |    L2   |      0.01     |    0.012     |
|  N607 |          rOpyamAzaka->rUpyamAza          |     -     |    L1   |     0.018     |    0.013     |
|  N606 |            uparoDaka->uparoDa            |     -     |    L2   |      0.01     |    0.012     |
|  N601 |            BAllAtaka->BallAta            |     -     |    L1   |     0.014     |    0.013     |
|  N600 |         saMhatASvaka->saMhatASva         |     -     |    L2   |      0.01     |    0.012     |
|  N603 |            avakASaka->avakASa            |     -     |    L2   |      0.01     |    0.012     |
|  N602 |           vajrABraka->vajrABra           |     -     |    L2   |      0.01     |    0.012     |
| N1205 |             OddAlaka->OddAla             |     -     |    L2   |     0.012     |    0.012     |
| N1204 |               vizaka->viza               |     -     |    L2   |      0.01     |    0.012     |
| N1207 |             vESAlaka->vESAla             |     -     |    L1   |     0.377     |    0.008     |
| N1206 |             OddAlaka->uddAla             |     -     |    L1   |     0.013     |    0.013     |
|  N609 |            krAmaRaka->krAmaRa            |     -     |    L2   |     0.011     |    0.012     |
| N1200 |              AroDaka->AroDa              |     -     |    L2   |     0.011     |    0.012     |
| N1203 |               padaka->pada               |     -     |    L2   |     0.011     |    0.012     |
| N1202 |           apahastaka->apahasta           |     -     |    L2   |      0.01     |    0.012     |
| N1211 |              pUrRaka->pUrRa              |     -     |    L2   |      0.01     |    0.012     |
|  N634 |            kanizWaka->kanizWa            |     -     |    L2   |      0.01     |    0.012     |
|  N635 |           saMgrAhaka->saMgrAha           |     -     |    L2   |      0.01     |    0.012     |
| N3108 |          SOBAYjanaka->SoBAYjana          |     -     |    L1   |     0.014     |    0.013     |
| N1214 |               jAtaka->jAta               |     -     |    L2   |     0.011     |    0.012     |
| N3104 |             revataka->revata             |     -     |    L2   |     0.011     |    0.012     |
| N3105 |            manuzyaka->manuzya            |     -     |    L2   |      0.01     |    0.012     |
| N3106 |          SOBAYjanaka->SOBAYjana          |     -     |    L2   |     0.011     |    0.012     |
| N1215 |               cawaka->cawa               |     -     |    L2   |      0.01     |    0.012     |
| N3100 |             niDAyaka->niDAya             |     -     |    L2   |     0.009     |    0.011     |
| N3101 |        samprayuktaka->samprayukta        |     -     |    L2   |      0.01     |    0.012     |
| N3102 |             vAcanaka->vAcana             |     -     |    L2   |     0.011     |    0.011     |
| N3103 |             vAcanaka->vacana             |     -     |    L1   |     0.017     |    0.014     |
| N1111 |            amfRAlaka->amfRAla            |     -     |    L2   |      0.01     |    0.012     |
| N1110 |          viqvarAhaka->viqvarAha          |     -     |    L2   |      0.01     |    0.012     |
| N1113 |         kukkuwARqaka->kukkuwARqa         |     -     |    L2   |      0.01     |    0.012     |
| N1112 |        suvarRamAzaka->suvarRamAza        |     -     |    L2   |      0.01     |    0.012     |
| N1115 |               Koraka->Kora               |     -     |    L2   |      0.01     |    0.012     |
| N1114 |         raktacUrRaka->raktacUrRa         |     -     |    L2   |     0.009     |    0.011     |
| N1117 |            praveSaka->praveSa            |     -     |    L2   |      0.01     |    0.012     |
|  N464 |           kampillaka->kampilla           |     -     |    L2   |      0.01     |    0.012     |
| N1119 |            avagAQaka->avagAQa            |     -     |    L2   |      0.01     |    0.011     |
| N1118 |            prakopaka->prakopa            |     -     |    L2   |      0.01     |    0.012     |
|  N467 |           visaMjYaka->visaMjYa           |     -     |    L2   |      0.01     |    0.011     |
| N1449 |              vellaka->vella              |     -     |    L2   |      0.01     |    0.012     |
| N1448 |             damanaka->damana             |     -     |    L2   |      0.01     |    0.012     |
|  N466 |         prekzaRIyaka->prekzaRIya         |     L2    |    L2   |     0.011     |    0.012     |
| N1357 |          nIlaratnaka->nIlaratna          |     -     |    L2   |     0.009     |    0.011     |
|  N460 |            upahataka->upahata            |     -     |    L2   |     0.009     |    0.011     |
| N1355 |            ekAdaSaka->ekAdaSa            |     -     |    L2   |      0.01     |    0.011     |
|  N489 |             jAraRaka->jAraRa             |     -     |    L2   |     0.011     |    0.012     |
|  N488 |               loRaka->loRa               |     -     |    L2   |      0.01     |    0.012     |
|  N487 |           bahuvAraka->bahuvAra           |     -     |    L2   |      0.01     |    0.012     |
|  N486 |          SukapucCaka->SukapucCa          |     -     |    L2   |      0.01     |    0.012     |
|  N485 |            nikuYjaka->nikuYja            |     -     |    L2   |      0.01     |    0.012     |
| N1354 |         vajrakandaka->vajrakanda         |     -     |    L2   |      0.01     |    0.012     |
|  N483 |            agrAhyaka->agrAhya            |     -     |    L2   |      0.01     |    0.011     |
|  N482 |               AKyaka->AKya               |     -     |    L2   |     0.011     |    0.012     |
|  N481 |           antarAyaka->antarAya           |     -     |    L2   |      0.01     |    0.012     |
|  N480 |               lAlaka->lala               |     -     |    L1   |     0.017     |    0.014     |
| N3005 |              niGnaka->niGna              |     -     |    L2   |      0.01     |    0.012     |
| N2898 |           avamanyaka->avamanya           |     -     |    L2   |     0.009     |    0.011     |
| N3004 |           saMkledaka->saMkleda           |     -     |    L2   |      0.01     |    0.011     |
| N2896 |           avalgujaka->avalguja           |     -     |    L2   |     0.009     |    0.011     |
|  N199 |             vilomaka->viloma             |     -     |    L2   |      0.01     |    0.012     |
|  N198 |             DvaMsaka->DvaMsa             |     -     |    L2   |      0.01     |    0.012     |
|  N195 |              vfttaka->vftta              |     -     |    L2   |      0.01     |    0.012     |
|  N194 |              kiwwaka->kiwwa              |     -     |    L2   |      0.01     |    0.012     |
|  N197 |           puryazwaka->puryazwa           |     -     |    L2   |      0.01     |    0.012     |
|  N196 |               Goraka->Gora               |     -     |    L2   |      0.01     |    0.012     |
|  N191 |               pAdaka->pada               |     -     |    L1   |     0.014     |    0.013     |
|  N190 |               pAdaka->pAda               |     -     |    L2   |     0.011     |    0.012     |
|  N193 |            DuttUraka->DuttUra            |     -     |    L2   |      0.01     |    0.012     |
|  N192 |            trikUwaka->trikUwa            |     -     |    L2   |      0.01     |    0.012     |
| N2408 |              tApyaka->tApya              |     -     |    L2   |     0.012     |    0.012     |
| N2543 |               kawaka->kawa               |     -     |    L2   |      0.01     |    0.012     |
| N1454 |              nEtyaka->nitya              |     -     |    L2   |     0.009     |    0.303     |
| N2541 |              nizkaka->nizka              |     -     |    L2   |      0.01     |    0.012     |
| N2540 |                svaka->sva                |     -     |    L2   |      0.01     |    0.012     |
| N2547 |            kaWillaka->kaWilla            |     -     |    L2   |      0.01     |    0.012     |
| N2546 |              vaMSaka->vaMSa              |     -     |    L2   |      0.01     |    0.012     |
| N2545 |         puwayantraka->puwayantra         |     -     |    L2   |      0.01     |    0.012     |
| N1455 |              nEtyaka->nEtya              |     -     |    L2   |     0.012     |    0.012     |
| N3006 |         kawupattraka->kawupattra         |     -     |    L2   |      0.01     |    0.011     |
| N2549 |           aBimarzaka->aBimarza           |     -     |    L2   |      0.01     |    0.012     |
| N2548 |            maRqapaka->maRqapa            |     -     |    L2   |      0.01     |    0.012     |
| N1456 |      mahApaYcamUlaka->mahApaYcamUla      |     -     |    L2   |      0.01     |    0.012     |
| N2381 |           anapArTaka->anapArTa           |     -     |    L2   |      0.01     |    0.012     |
| N2380 |               sADaka->saDa               |     -     |    L1   |     0.018     |    0.014     |
| N2383 |          SroRiPalaka->SroRiPala          |     -     |    L2   |      0.01     |    0.011     |
| N1457 |             DAneyaka->DAneya             |     -     |    L2   |     0.011     |    0.012     |
| N2385 |              DyAmaka->DyAma              |     -     |    L2   |     0.012     |    0.012     |
| N2384 |              stokaka->stoka              |     -     |    L2   |      0.01     |    0.012     |
| N2387 |            unmattaka->unmatta            |     -     |    L2   |      0.01     |    0.012     |
| N2386 |             nikocaka->nikoca             |     -     |    L2   |      0.01     |    0.012     |
| N2389 |            kAraRqaka->karaRqa            |     -     |    L1   |     0.014     |    0.013     |
| N1450 |             jAtIyaka->jAtIya             |     -     |    L2   |     0.011     |    0.012     |
| N1451 |            aBivAdaka->aBivAda            |     -     |    L2   |      0.01     |    0.012     |
| N2769 |         paYcaratnaka->paYcaratna         |     -     |    L2   |      0.01     |    0.012     |
| N2768 |             sAraRaka->saraRa             |     -     |    L1   |     0.018     |    0.014     |
| N1452 |            aNkollaka->aNkolla            |     -     |    L2   |      0.01     |    0.012     |
| N2763 |             baDiraka->baDira             |     -     |    L2   |      0.01     |    0.012     |
| N2762 |              Sabdaka->Sabda              |     -     |    L2   |      0.01     |    0.012     |
| N2761 |              Ardaka->ArdrA               |     -     |    L2   |      0.01     |     0.01     |
| N1453 |              nEtyaka->natya              |     -     |    L2   |     0.009     |    0.302     |
| N2767 |             sAraRaka->sAraRa             |     -     |    L2   |     0.012     |    0.012     |
| N2766 |              sUktaka->sUkta              |     -     |    L2   |      0.01     |    0.012     |
| N2765 |              nimbaka->nimba              |     -     |    L2   |      0.01     |    0.011     |
| N2764 |         kfzRakAzWaka->kfzRakAzWa         |     -     |    L2   |      0.01     |    0.012     |
| N1949 |                Alaka->Ala                |     -     |    L2   |     0.011     |    0.012     |
| N2007 |               bADaka->bADa               |     -     |    L2   |     0.011     |    0.012     |
|  N902 |           nIlasAraka->nIlasAra           |     -     |    L2   |      0.01     |    0.012     |
|  N903 |               tilaka->tila               |     -     |    L2   |     0.011     |    0.012     |
|  N900 |              smAraka->smAra              |     -     |    L2   |     0.012     |    0.012     |
|  N901 |              smAraka->smara              |     -     |    L1   |     0.554     |    0.008     |
|  N906 |        dAqimapuzpaka->dAqimapuzpa        |     -     |    L2   |     0.011     |    0.012     |
|  N907 |         kzetrapAlaka->kzetrapAla         |     -     |    L2   |      0.01     |    0.012     |
|  N904 |           AgrayaRaka->AgrayaRa           |     -     |    L2   |     0.011     |    0.012     |
|  N905 |          SilAputraka->SilAputra          |     -     |    L2   |      0.01     |    0.012     |
| N1843 |              pakzaka->pakza              |     -     |    L2   |      0.01     |    0.012     |
| N1511 |               bAlaka->bala               |     -     |    L1   |     0.016     |    0.013     |
|  N908 |        kOmAraBftyaka->kOmAraBftya        |     -     |    L2   |     0.012     |    0.012     |
|  N909 |          vAjidantaka->vAjidanta          |     -     |    L2   |     0.011     |    0.012     |
| N1847 |          padmarAgaka->padmarAga          |     -     |    L2   |      0.01     |    0.012     |
| N1846 |               DAraka->Dara               |     -     |    L1   |     0.017     |    0.014     |
| N1845 |               DAraka->DAra               |     -     |    L2   |     0.011     |    0.012     |
| N1844 |           gaRahAsaka->gaRahAsa           |     -     |    L2   |      0.01     |    0.011     |
| N2169 |        samudraPenaka->samudraPena        |     -     |    L2   |      0.01     |    0.012     |
| N2168 |      puRqravarDanaka->puRqravarDana      |     -     |    L2   |      0.01     |    0.012     |
| N2165 |             kESoraka->kESora             |     -     |    L2   |     0.012     |    0.012     |
| N2164 |              kvaRaka->kvaRa              |     -     |    L2   |      0.01     |    0.012     |
| N2167 |             mayUraka->mayUra             |     -     |    L2   |     0.011     |    0.012     |
| N2166 |             kESoraka->kiSora             |     -     |    L1   |     0.014     |    0.013     |
| N2161 |            pramAraka->pramAra            |     -     |    L2   |      0.01     |    0.012     |
| N2160 |              kzepaka->kzepa              |     -     |    L2   |      0.01     |    0.012     |
| N2163 |               nAmaka->nama               |     -     |    L1   |     0.017     |    0.014     |
| N2162 |               nAmaka->nAma               |     -     |    L2   |     0.011     |    0.012     |
| N2617 |               aRqaka->aRqa               |     -     |    L2   |      0.01     |    0.012     |
| N2616 |          mAtuluNgaka->mAtuluNga          |     -     |    L2   |     0.011     |    0.012     |
| N2615 |              Suktaka->Sukta              |     -     |    L2   |      0.01     |    0.012     |
| N2614 |            nivfttaka->nivftta            |     -     |    L2   |      0.01     |    0.012     |
| N2613 |              tIrTaka->tIrTa              |     -     |    L2   |      0.01     |    0.012     |
| N2612 |         raktaparRaka->raktaparRa         |     -     |    L2   |      0.01     |    0.011     |
| N2611 |            pracodaka->pracoda            |     -     |    L2   |      0.01     |    0.012     |
| N2610 |             nipAtaka->nipAta             |     -     |    L2   |      0.01     |    0.012     |
| N2619 |          tilaparRaka->tilaparRa          |     -     |    L2   |     0.011     |    0.012     |
| N1947 |            pramodaka->pramoda            |     -     |    L2   |      0.01     |    0.012     |
| N1908 |             vinAmaka->vinAma             |     -     |    L2   |      0.01     |    0.012     |
| N1909 |             SEleyaka->SEleya             |     -     |    L2   |     0.011     |    0.012     |
| N1906 |            hrIveraka->hrIvera            |     -     |    L2   |      0.01     |    0.012     |
| N1907 |           SrIvezwaka->SrIvezwa           |     -     |    L2   |      0.01     |    0.012     |
| N1904 |       cAraRAyantraka->cAraRAyantra       |     -     |    L2   |     0.011     |    0.012     |
| N1905 |              miSraka->miSra              |     -     |    L2   |      0.01     |    0.012     |
| N1902 |            nistAraka->nistAra            |     -     |    L2   |      0.01     |    0.012     |
| N1903 |            anurADaka->anurADa            |     -     |    L2   |      0.01     |    0.012     |
| N1900 |          kAravellaka->kAravella          |     -     |    L2   |     0.011     |    0.012     |
| N1901 |          apatantraka->apatantra          |     -     |    L2   |      0.01     |    0.012     |
|  N854 |         trayoviMSaka->trayoviMSa         |     -     |    L2   |      0.01     |    0.012     |
|  N855 |            avatAraka->avatAra            |     -     |    L2   |      0.01     |    0.012     |
|  N856 |             kokilaka->kokila             |     -     |    L2   |      0.01     |    0.012     |
|  N857 |              SvAnaka->SvAna              |     -     |    L2   |     0.011     |    0.012     |
|  N850 |               sUtaka->sUta               |     -     |    L2   |      0.01     |    0.012     |
|  N851 |           upasfptaka->upasfpta           |     -     |    L2   |      0.01     |    0.012     |
|  N852 |              AnDraka->AnDra              |     -     |    L2   |     0.011     |    0.012     |
|  N853 |              AnDraka->anDra              |     -     |    L1   |     0.014     |    0.013     |
|  N858 |             saketaka->saketa             |     -     |    L2   |      0.01     |    0.012     |
|  N859 |           sopaDAnaka->sopaDAna           |     -     |    L2   |      0.01     |    0.012     |
|   N6  |             stambaka->stamba             |     -     |    L2   |      0.01     |    0.012     |
| N2463 |            upakAraka->upakAra            |     -     |    L2   |      0.01     |    0.012     |
|  N740 |            saMgItaka->saMgIta            |     -     |    L2   |      0.01     |    0.012     |
|  N741 |            piNgalaka->piNgala            |     -     |    L2   |      0.01     |    0.012     |
|  N742 |           gfhaDUmaka->gfhaDUma           |     -     |    L2   |      0.01     |    0.012     |
|  N743 |           yajamAnaka->yajamAna           |     -     |    L2   |      0.01     |    0.012     |
|  N744 |          pratikIlaka->pratikIla          |     -     |    L2   |      0.01     |    0.012     |
|  N745 |          smAraRIyaka->smaraRIya          |     -     |    L1   |     0.547     |    0.008     |
|  N746 |          atihrasvaka->atihrasva          |     -     |    L2   |      0.01     |    0.012     |
|  N747 |       SvetamandAraka->SvetamandAra       |     -     |    L2   |      0.01     |    0.012     |
|  N748 |           upacakraka->upacakra           |     -     |    L2   |      0.01     |    0.012     |
|  N749 |          mahizAkzaka->mahizAkza          |     -     |    L2   |      0.01     |    0.012     |
| N2912 |           trEgartaka->trEgarta           |     -     |    L2   |     0.011     |    0.012     |
